기준연도,학교명,학과_계열,raw_rows_for_school,raw_metric_rows_for_school,reason_norm,cause_bucket
2024,한라대학교,스마트모빌리티공,0,0,,raw_html_not_collected_for_university
2024,한라대학교,스포츠,0,0,,raw_html_not_collected_for_university
2024,한라대학교,영상제작,0,0,,raw_html_not_collected_for_university
2024,한라대학교,영상커뮤니케이션,0,0,,raw_html_not_collected_for_university
2024,한라대학교,전기전자공,0,0,,raw_html_not_collected_for_university
2024,한라대학교,철도운전시스템,0,0,,raw_html_not_collected_for_university
2024,한라대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,한라대학교,항공서비스,0,0,,raw_html_not_collected_for_university
2024,한라대학교,호텔관광경영,0,0,,raw_html_not_collected_for_university
2024,한라대학교,호텔항공외식경영,0,0,,raw_html_not_collected_for_university
2024,한라대학교,화학공,0,0,,raw_html_not_collected_for_university
2024,한림대학교,AI기술경영융합,0,0,,raw_html_not_collected_for_university
2024,한림대학교,AI로봇융합,0,0,,raw_html_not_collected_for_university
2024,한림대학교,AI의료융합,0,0,,raw_html_not_collected_for_university
2024,한림대학교,간호,0,0,,raw_html_not_collected_for_university
2024,한림대학교,경영,0,0,,raw_html_not_collected_for_university
2024,한림대학교,경제,0,0,,raw_html_not_collected_for_university
2024,한림대학교,광고홍보,0,0,,raw_html_not_collected_for_university
2024,한림대학교,국어국문학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,글로벌비즈니스,0,0,,raw_html_not_collected_for_university
2024,한림대학교,금융재무,0,0,,raw_html_not_collected_for_university
2024,한림대학교,금융정보통계,0,0,,raw_html_not_collected_for_university
2024,한림대학교,노인복지학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,데이터사이언스,0,0,,raw_html_not_collected_for_university
2024,한림대학교,데이터테크,0,0,,raw_html_not_collected_for_university
2024,한림대학교,디지털금융정보,0,0,,raw_html_not_collected_for_university
2024,한림대학교,러시아,0,0,,raw_html_not_collected_for_university
2024,한림대학교,문화산업,0,0,,raw_html_not_collected_for_university
2024,한림대학교,미디어스쿨,0,0,,raw_html_not_collected_for_university
2024,한림대학교,미래융합스쿨,0,0,,raw_html_not_collected_for_university
2024,한림대학교,바이오메디컬,0,0,,raw_html_not_collected_for_university
2024,한림대학교,반도체・디스플레이스쿨,0,0,,raw_html_not_collected_for_university
2024,한림대학교,법,0,0,,raw_html_not_collected_for_university
2024,한림대학교,빅데이터,0,0,,raw_html_not_collected_for_university
2024,한림대학교,사학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,사회,0,0,,raw_html_not_collected_for_university
2024,한림대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,한림대학교,사회복지학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,생명과,0,0,,raw_html_not_collected_for_university
2024,한림대학교,소프트웨어,0,0,,raw_html_not_collected_for_university
2024,한림대학교,스마트IoT,0,0,,raw_html_not_collected_for_university
2024,한림대학교,식품영양,0,0,,raw_html_not_collected_for_university
2024,한림대학교,심리,0,0,,raw_html_not_collected_for_university
2024,한림대학교,언어병리학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,언어청각,0,0,,raw_html_not_collected_for_university
2024,한림대학교,영어영문,0,0,,raw_html_not_collected_for_university
2024,한림대학교,융합과학수사,0,0,,raw_html_not_collected_for_university
2024,한림대학교,융합신소재공,0,0,,raw_html_not_collected_for_university
2024,한림대학교,의,0,0,,raw_html_not_collected_for_university
2024,한림대학교,의과학융합,0,0,,raw_html_not_collected_for_university
2024,한림대학교,의예과,0,0,,raw_html_not_collected_for_university
2024,한림대학교,인공지능융합,0,0,,raw_html_not_collected_for_university
2024,한림대학교,일본,0,0,,raw_html_not_collected_for_university
2024,한림대학교,임상의학통계,0,0,,raw_html_not_collected_for_university
2024,한림대학교,전자공,0,0,,raw_html_not_collected_for_university
2024,한림대학교,정보법과학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,정치행정,0,0,,raw_html_not_collected_for_university
2024,한림대학교,중국,0,0,,raw_html_not_collected_for_university
2024,한림대학교,철학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,청각학,0,0,,raw_html_not_collected_for_university
2024,한림대학교,체육,0,0,,raw_html_not_collected_for_university
2024,한림대학교,콘텐츠IT,0,0,,raw_html_not_collected_for_university
2024,한림대학교,화,0,0,,raw_html_not_collected_for_university
2024,한림대학교,환경생명공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,간호,0,0,,raw_html_not_collected_for_university
2024,한서대학교,경호비서,0,0,,raw_html_not_collected_for_university
2024,한서대학교,공간디자인,0,0,,raw_html_not_collected_for_university
2024,한서대학교,공항행정,0,0,,raw_html_not_collected_for_university
2024,한서대학교,국제관계,0,0,,raw_html_not_collected_for_university
2024,한서대학교,국제협력,0,0,,raw_html_not_collected_for_university
2024,한서대학교,글로벌언어협력,0,0,,raw_html_not_collected_for_university
2024,한서대학교,드론응용,0,0,,raw_html_not_collected_for_university
2024,한서대학교,디자인융합,0,0,,raw_html_not_collected_for_university
2024,한서대학교,레저해양스포츠,0,0,,raw_html_not_collected_for_university
2024,한서대학교,무인항공기,0,0,,raw_html_not_collected_for_university
2024,한서대학교,문화재보존,0,0,,raw_html_not_collected_for_university
2024,한서대학교,물리치료,0,0,,raw_html_not_collected_for_university
2024,한서대학교,미디어문예창작,0,0,,raw_html_not_collected_for_university
2024,한서대학교,바이오식품과,0,0,,raw_html_not_collected_for_university
2024,한서대학교,바이오식품의과,0,0,,raw_html_not_collected_for_university
2024,한서대학교,방사선,0,0,,raw_html_not_collected_for_university
2024,한서대학교,보건상담복지,0,0,,raw_html_not_collected_for_university
2024,한서대학교,뷰티바이오산업,0,0,,raw_html_not_collected_for_university
2024,한서대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,한서대학교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,한서대학교,수산생명의,0,0,,raw_html_not_collected_for_university
2024,한서대학교,시각디자인,0,0,,raw_html_not_collected_for_university
2024,한서대학교,식품공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,신소재화학공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,실용음악과,0,0,,raw_html_not_collected_for_university
2024,한서대학교,안전보건,0,0,,raw_html_not_collected_for_university
2024,한서대학교,영상애니메이션,0,0,,raw_html_not_collected_for_university
2024,한서대학교,영화영상,0,0,,raw_html_not_collected_for_university
2024,한서대학교,의료재활,0,0,,raw_html_not_collected_for_university
2024,한서대학교,인프라시스템,0,0,,raw_html_not_collected_for_university
2024,한서대학교,작업치료,0,0,,raw_html_not_collected_for_university
2024,한서대학교,전기전자공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,전자공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,치위생,0,0,,raw_html_not_collected_for_university
2024,한서대학교,패션디자인,0,0,,raw_html_not_collected_for_university
2024,한서대학교,피부미용화장품과,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공관광,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공교통물류,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공기계공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공보안,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공산업공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공소프트웨어공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공신소재,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공외국어,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공운항,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공인프라시스템,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공전자공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공정비,0,0,,raw_html_not_collected_for_university
2024,한서대학교,항공컴퓨터,0,0,,raw_html_not_collected_for_university
2024,한서대학교,해양경찰,0,0,,raw_html_not_collected_for_university
2024,한서대학교,헬리콥터조종,0,0,,raw_html_not_collected_for_university
2024,한서대학교,호텔카지노관광,0,0,,raw_html_not_collected_for_university
2024,한서대학교,화,0,0,,raw_html_not_collected_for_university
2024,한서대학교,화학공,0,0,,raw_html_not_collected_for_university
2024,한서대학교,환경・토목・건축,0,0,,raw_html_not_collected_for_university
2024,한성대학교,AI응용,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,ICT디자인,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,IT융합공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,경영,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,글로벌패션산업,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,기계시스템공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,기계전자공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,동양화,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,무역,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,문학문화콘텐츠,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,문헌정보,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,미래모빌리티,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,발레,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,부동산,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,뷰티디자인매니지먼트,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,뷰티매니지먼트,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,사회과,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,산업경영공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,산업시스템공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,서양화,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,스마트제조혁신컨설팅,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,역사문화,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,융합보안,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,인테리어디자인,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,전자정보공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,컴퓨터공,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,크리에이티브인문,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,한국무용,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,행정,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한성대학교,현대무용,15,15,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한세대학교,ICT디바이스,0,0,,raw_html_not_collected_for_university
2024,한세대학교,ICT융합,0,0,,raw_html_not_collected_for_university
2024,한세대학교,간호,0,0,,raw_html_not_collected_for_university
2024,한세대학교,경영,0,0,,raw_html_not_collected_for_university
2024,한세대학교,경찰행정,0,0,,raw_html_not_collected_for_university
2024,한세대학교,공연예술,0,0,,raw_html_not_collected_for_university
2024,한세대학교,국제관광,0,0,,raw_html_not_collected_for_university
2024,한세대학교,기독교교육•상담,0,0,,raw_html_not_collected_for_university
2024,한세대학교,미디어영상광고,0,0,,raw_html_not_collected_for_university
2024,한세대학교,보건복지사회적경제,0,0,,raw_html_not_collected_for_university
2024,한세대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,한세대학교,산업보안,0,0,,raw_html_not_collected_for_university
2024,한세대학교,섬유패션디자인,0,0,,raw_html_not_collected_for_university
2024,한세대학교,스마트콘텐츠마케팅,0,0,,raw_html_not_collected_for_university
2024,한세대학교,시각정보디자인,0,0,,raw_html_not_collected_for_university
2024,한세대학교,신,0,0,,raw_html_not_collected_for_university
2024,한세대학교,신문방송학,0,0,,raw_html_not_collected_for_university
2024,한세대학교,실내건축디자인,0,0,,raw_html_not_collected_for_university
2024,한세대학교,영어,0,0,,raw_html_not_collected_for_university
2024,한세대학교,음악,0,0,,raw_html_not_collected_for_university
2024,한세대학교,중국어,0,0,,raw_html_not_collected_for_university
2024,한세대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,한신대학교,AI・SW계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,AI・SW학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,AI시스템반도체학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,IT경영,0,0,,raw_html_not_collected_for_university
2024,한신대학교,IT경영학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,IT영상콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한신대학교,IT콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한신대학교,XR콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경영,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경영・미디어계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경영학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경제,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경제통상・국제지역계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,경제학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,공공인재,0,0,,raw_html_not_collected_for_university
2024,한신대학교,공공인재빅데이터융합학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,광고홍보,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국어국문,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제경영,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제경제,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제경제학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제관계,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제관계학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제지역학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,국제통상・개발협력,0,0,,raw_html_not_collected_for_university
2024,한신대학교,글로벌・공공인재융합계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,글로벌비즈니스,0,0,,raw_html_not_collected_for_university
2024,한신대학교,글로벌비즈니스학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,글로벌인재,0,0,,raw_html_not_collected_for_university
2024,한신대학교,글로벌인재학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,기독교교육학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,데이터사이언스,0,0,,raw_html_not_collected_for_university
2024,한신대학교,독어독문화,0,0,,raw_html_not_collected_for_university
2024,한신대학교,독어독문화학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,독일어문화,0,0,,raw_html_not_collected_for_university
2024,한신대학교,독일어문화학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,디지털문화콘텐츠학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,디지털영상문화콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한신대학교,디지털영상문화콘텐츠학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,문예창작,0,0,,raw_html_not_collected_for_university
2024,한신대학교,문예창작학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,미디어영상,0,0,,raw_html_not_collected_for_university
2024,한신대학교,미디어영상광고홍보,0,0,,raw_html_not_collected_for_university
2024,한신대학교,미디어영상광고홍보학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,사회,0,0,,raw_html_not_collected_for_university
2024,한신대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,한신대학교,사회복지학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,사회학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,소프트웨어,0,0,,raw_html_not_collected_for_university
2024,한신대학교,소프트웨어융합,0,0,,raw_html_not_collected_for_university
2024,한신대학교,소프트웨어융합학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,수리금융,0,0,,raw_html_not_collected_for_university
2024,한신대학교,수리금융학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,신,0,0,,raw_html_not_collected_for_university
2024,한신대학교,신학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,신학・인문융합계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,심리․아동,0,0,,raw_html_not_collected_for_university
2024,한신대학교,심리・아동학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,아동보육,0,0,,raw_html_not_collected_for_university
2024,한신대학교,영미문화,0,0,,raw_html_not_collected_for_university
2024,한신대학교,영미문화학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,영상문화학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,영어영문,0,0,,raw_html_not_collected_for_university
2024,한신대학교,응용통계,0,0,,raw_html_not_collected_for_university
2024,한신대학교,응용통계학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,이공계융합계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,인공지능,0,0,,raw_html_not_collected_for_university
2024,한신대학교,일본,0,0,,raw_html_not_collected_for_university
2024,한신대학교,일본학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,임상심리,0,0,,raw_html_not_collected_for_university
2024,한신대학교,재활,0,0,,raw_html_not_collected_for_university
2024,한신대학교,재활상담,0,0,,raw_html_not_collected_for_university
2024,한신대학교,재활상담학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,정보통신,0,0,,raw_html_not_collected_for_university
2024,한신대학교,정보통신학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,정책학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,정치학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,종교문화,0,0,,raw_html_not_collected_for_university
2024,한신대학교,종교문화학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,중국,0,0,,raw_html_not_collected_for_university
2024,한신대학교,중국어문화,0,0,,raw_html_not_collected_for_university
2024,한신대학교,중국어문화영상융합,0,0,,raw_html_not_collected_for_university
2024,한신대학교,중국어문화콘텐츠학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,중국학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,지능형IoT,0,0,,raw_html_not_collected_for_university
2024,한신대학교,철,0,0,,raw_html_not_collected_for_university
2024,한신대학교,철학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,컴퓨터공,0,0,,raw_html_not_collected_for_university
2024,한신대학교,컴퓨터공학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,특수체육,0,0,,raw_html_not_collected_for_university
2024,한신대학교,특수체육학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,특수체육학계열,0,0,,raw_html_not_collected_for_university
2024,한신대학교,한국사,0,0,,raw_html_not_collected_for_university
2024,한신대학교,한국사학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,한국어문학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,한중문화콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한신대학교,행정학,0,0,,raw_html_not_collected_for_university
2024,한신대학교,휴먼서비스계열,0,0,,raw_html_not_collected_for_university
2024,한양대학교,경영공학,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,관현악과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,국악과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,국제,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,글로벌한국학,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,독어독문,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,무용,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,산업융합,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,생체공학,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,성악과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,스포츠산업,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,심리뇌과학,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,연극영화,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,응용미술교육과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,의,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,작곡과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,정보공학,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,정보시스템,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,체육,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교,피아노과,89,89,,no_recruitment_unit_mapped_to_this_final_department_label
2024,한양대학교(ERICA)_분교,ICT융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,건설환경공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,건축공학,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,건축학,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,경영,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,경제,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,광고홍보,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,교통물류공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,국방정보공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,기계공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,나노광전자,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,디자인테크놀로지,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,로봇공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,무용예술,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,문화인류,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,문화콘텐츠,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,미디어테크놀로지,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,보험계리,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,산업경영공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,생명나노공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,수리데이터사이언스,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스마트융합공건축IT융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스마트융합공로봇융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스마트융합공소재・부품융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스마트융합공스마트ICT융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스마트융합공지속가능건축융합,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스포츠과,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스포츠문화,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,스포츠코칭,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,실용음악,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,약,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,영미언어문화,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,영상디자인,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,융합디자인,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,응용물리,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,의약생명과,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,인공지능,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,일본,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,재료화학공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,전자공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,정보사회미디어,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,주얼리ㆍ패션디자인,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,중국,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,커뮤니케이션디자인,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,컬처테크놀로지,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,컴퓨터,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,프랑스,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,한국언어문,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,해양융합공,0,0,,raw_html_not_collected_for_university
2024,한양대학교(ERICA)_분교,화학분자공,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,간호,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,신,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,실용음악,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,심리상담,0,0,,raw_html_not_collected_for_university
2024,한일장신대학교,운동처방재활,0,0,,raw_html_not_collected_for_university
2024,협성대학교,가구디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,건축공,0,0,,raw_html_not_collected_for_university
2024,협성대학교,경영,0,0,,raw_html_not_collected_for_university
2024,협성대학교,관현악,0,0,,raw_html_not_collected_for_university
2024,협성대학교,글로벌통상・문화,0,0,,raw_html_not_collected_for_university
2024,협성대학교,금융・세무,0,0,,raw_html_not_collected_for_university
2024,협성대학교,금융보험,0,0,,raw_html_not_collected_for_university
2024,협성대학교,기악과,0,0,,raw_html_not_collected_for_university
2024,협성대학교,도시개발・행정,0,0,,raw_html_not_collected_for_university
2024,협성대학교,도시공,0,0,,raw_html_not_collected_for_university
2024,협성대학교,도시행정,0,0,,raw_html_not_collected_for_university
2024,협성대학교,문예창작,0,0,,raw_html_not_collected_for_university
2024,협성대학교,미디어영상광고,0,0,,raw_html_not_collected_for_university
2024,협성대학교,미주통상・문화,0,0,,raw_html_not_collected_for_university
2024,협성대학교,보건관리,0,0,,raw_html_not_collected_for_university
2024,협성대학교,사회복지,0,0,,raw_html_not_collected_for_university
2024,협성대학교,산업디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,생활공간디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,성악,0,0,,raw_html_not_collected_for_university
2024,협성대학교,성악・작곡과,0,0,,raw_html_not_collected_for_university
2024,협성대학교,세무회계,0,0,,raw_html_not_collected_for_university
2024,협성대학교,소프트웨어공,0,0,,raw_html_not_collected_for_university
2024,협성대학교,스마트시스템소프트웨어공,0,0,,raw_html_not_collected_for_university
2024,협성대학교,시각디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,시각조형디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,신,0,0,,raw_html_not_collected_for_university
2024,협성대학교,실내디자인,0,0,,raw_html_not_collected_for_university
2024,협성대학교,실용음악,0,0,,raw_html_not_collected_for_university
2024,협성대학교,아동보육,0,0,,raw_html_not_collected_for_university
2024,협성대학교,에이블아트・스포츠,0,0,,raw_html_not_collected_for_university
2024,협성대학교,유통경영,0,0,,raw_html_not_collected_for_university
