univ_id,univ_name_std,candidate_order_in_university,review_task,candidate_type,candidate_score,review_priority,table_index,row_n,max_col_n,has_percent_token,percent_tokens,has_korean,has_math,has_english,has_inquiry,has_history,table_text_excerpt
U0000163,이화여자대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,26,high,0,4,4,True,6; 20; 10; 5,False,True,False,True,False,"구분 / 2025 학년도 / 2024 학년도 / 비고 | 공통 / 1. 인공지능대학 소속 학부 신설 : 인공지능대학 인공지능데이터사이언스학부 신설 ( 인공지능전공 / 데이터사이언스전공 ) * 인공지능데이터사이언스학부로 통합선발 후 1 학년 말 전공 결정 2. 국제학부 전형방법 다각화 : 국제학특기자전형 , 미래인재전형 3. ( 수시 ) 자연계열 수능 최저학력 기준의 과목 제한 폐지 - 수학 : 확률과통계 , 미적분 , 기하 중 택 1 - 탐구 : 사회탐구 또는 과학탐구 제한 없음 4. ( 정시 ) 자연계열 수능 응시 과목 제한 해제 - 수학 : 확률과통계 , 미적분 , 기하 중 택 1 - 탐구 : 사탐 / 과탐 중 택 2( 과학탐구 통일과목 I + II 선택 가능 ) 5. ( 정시 ) 모집군 변경 - 사범대학 일부 ‘가’군 선발 - 인공지능데이터사이언스학부 ‘다’군 선발 / 1. 인공지능대학 소속 학과 개편 : 인공지능대학 인공지능학과 데이터사이언스학과 컴퓨터공학과 사이버보안학과 2. 국제학부 : 국제학특기자전형 3. ( 수시 ) 자연계열 수능 최저학력 기준의 과목 제한 - 수학 : 미적분 , 기하 중 택 1 - 탐구 : 과학탐구 4. ( 정시 ) 자연계열 수능 응시과목 제한 - 수학 : 미적분 , 기하 중 택 1 - 탐구 : 과탐 중 택 2( 과학탐구 동일과목 I + II 선택 불가 ) / 1. 인공지능대학 학부 개편 2. 국제학부 전형방법 다각화 3. ( 수시 ) 자연계열 수능 최저학력 기준의 수학 및 탐구영역 과목 제한 폐지 4. ( 정시 ) 자연계열 수학 / 과학 수능 응시과목 제한 해제 * 2025 학년도에는 자연계열 지원 시 과탐 1 과목당 변환표준점수의 6% 를 가산점으로 부여함 5. ( 정시 ) 일부 모집단위 모집군 이동 ( ‘나’군→‘가’군 ) 및 ‘다’군 선발 실시 | 학생부교과 ( 고교추천전형 ) / 1. 전형방법 및 반영비율 - 1 단계 (5 배수 ): 학생부교과 (100) - 2 단계 : 1 단계성적 (80) + 면접 (20) 2. 학생부교과 성적 반영 : 진로선택 과목 비중 20% 3. 고교별 추천인원 : 최대 20 명 4. 학생부에 학교 폭력 관련 기재사항이 있을 경우 , 추천 대상에서 제외됨 / 1. 전형방법 및 반영비율 - 학생부교과 (80) + 면접 (20) 2. 학생부교과 성적 반영 : 진로선택 과목 비중 10% 3. 고교별 추천인원 : 재적 여학생 수의 5% 이내 ( 최대 1..."
U0000163,이화여자대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,24,high,20,5,7,True,30; 30; 20; 20; 25; 30; 25; 20,True,True,True,True,True,"계열 * / 대학수학능력시험 반영 영역 / 계열별 해당 대학 및 모집단위 | 국어 / 수학 / 탐구 ( 사회 / 과학 ) / 영어 / 한국사 | 인문계열 / 30% / 30% / 20% / 20% / 등급별 점수 부여 / 통합선발 ( 인문 ), 사범대학 ( 인문 ), 의예과 ( 인문 ), 간호학부 ( 인문·자연 )**, 미래산업약학전공 ( 인문·자연 )**, 뇌·인지과학부 ( 인문 ), 인공지능데이터사이언스학부 ( 인문 ) | 자연계열 / 25% / 30% / 25% / 20% / 통합선발 ( 자연 ), 사범대학 ( 자연 ), 의예과 ( 자연 ), 약학전공 ( 자연 ), 간호학부 ( 인문·자연 )**, 미래산업약학전공 ( 인문·자연 )**, 뇌·인지과학부 ( 자연 ), 인공지능데이터사이언스학부 ( 자연 ) | 예체능계열 / 국어 , 수학 , 탐구 ( 사회 / 과학 ) 중 택 2 하여 동일비율 반영 / 등급별 가산점부여 / - / 음악대학 , 조형예술대학 , 체육과학부"
U0000163,이화여자대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,20,high,13,5,5,True,80; 20,True,True,True,False,True,"구분 / 공통과목 , 일반선택과목 / 진로선택과목 | 반영교과 / 국어 , 수학 , 영어 , 한국사 , 사회 ( 역사 / 도덕 포함 ), 과학 | 반영지표 / 석차등급 / 성취도 | 반영비율 / 80% / 20% | 산출방법 / ( 반영교과 과목별 석차등급 점수 × 과목별 이수단위 ) 의 합 / 반영교과 전체 과목 이수단위 총합 / ×0.8 / ( 반영교과 과목별 성취도 점수 × 과목별 이수단위 ) 의 합 / 반영교과 전체 과목 이수단위 총합 / ×0.2"
U0000163,이화여자대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,10,high,2,6,5,True,100; 100; 100,False,False,False,False,False,"구분 / 전형방법 / 비고 | 모집 인원 / 선발방법 / 전형요소 및 반영비율 | 방법 / 배수 / 서류 | 미래인재전형 / 1,010 명 / 일괄 / 100% / ※ 수능 최저학력기준 있음 | 고른기회전형 / 164 명 / 일괄 / 100% | 사회기여자전형 / 16 명 / 일괄 / 100%"
U0002660,인천대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,38,high,19,59,378,True,100; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30,True,True,True,True,True,"학생부 교과성적 산출방법 | 1. 반영교과 및 반영비율 전형 계열 / 모집단위 성적 반영 비율 (%) 반영과목 활용지표 국어 수학 영어 사회 ( 한국사 포함 ) 과학 학생부교과 ( 교과성적우수자전형 , 지역균형전형 ) 인문계열 , 패션산업학과 디자인학부 ( 교과성적우수자 ) 30 20 30 20 - 해당 교과의 모든 과목 반영 석차등급 이수단위 자연계열 ( 패션산업학과 제외 ) 20 30 30 - 20 1) 고등학교 1 ～ 3 학년 1 학기까지 전 全 과정 100% 반영 2) 학년별 가중치는 없으며 , 고교졸업자 및 졸업예정자 모두 3 학년 1 학기까지만 반영함 3) 검정고시 출신자는 검정고시 합격시험의 전 全 과목 평균점수를 학생부 비교내신으로 환산하여 반영함 4) 반영교과별 이수 과목이 하나도 없을 경우 해당 교과별 최저등급을 반영함 5) 석차등급이 표기되지 않는 진로선택과목의 경우 , 해당 과목의 이수단위를 학생부 교과성적 가산점 산출 시 활용함 6) 학생부종합전형은 학생부교과에 대한 정량평가는 없으며 학생부 교과와 비교과를 종합적으로 정성평가함 2. 학생부 교과성적 산출방법 ( ※ 소수점 이하 셋째자리에서 반올림 ) ∑ ( 반영과목 등급 × 이수단위 ) ∑ 반영과목 이수단위 □ 학생부 교과별 석차등급 = □ 학생부 교과성적 최종 산출점수 1) 인문 ･ 자연 ･ 예체능계열 ( 자유전공학부 ( 인문 ･ 자연 ) 제외 ) ∑ ( 교과별 석차등급 환산점수 × 교과별 반영비율 ) + ※ 가산점 [ ∑ ( 반영교과별 이수과목 이수단위 ) × 0.05 ] 2) 자유전공학부 ( 인문 ･ 자연 ) ∑ ( 교과별 석차등급 환산점수 × 교과별 반영비율 ) + ※ 가산점 [ ∑ ( 반영교과별 이수과목 이수단위 ) × 0.2 ] ※ 가산점 • 가산점은 교과성적우수자 및 지역균형 전형에만 적용하며 , 실기우수자 및 특기자 전형에는 적용하지 않음 • 가산점 산출 시 반영교과별 이수과목 이수단위 전체 합에는 진로선택과목 포함 • 검정고시 출신자는 반영교과별 ( 국어 , 수학 , 영어 , 사회 / 과학 ) 20 단위 , 4 개 교과 총 80 단위를 이수단위로 하여 산출 • 가산점 취득점수에 따라 학생부교과 환산점수의 총점은 350 점을 초과할 수 있음 3) 학생부 교과성적 반영방법 예시 [ 교과성적우수자전형 - 인문계열 모집단위 지원 시 ] ▪ 활용지표 : 석차등급 , 이수단위 ▪ 반영교과 : 국어 , 수학 , 영어 , 사회 ▪ 가산..."
U0002660,인천대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,33,high,34,17,83,False,,True,True,True,True,True,"수능 성적 산출방법 | 가 . 반영영역 및 반영비율 전형 ( 가 / 나 / 다군 ) 모집단위 ( 계열 ) 수능성적 영역별 반영비율 (%) 수능 총점 국어 수학 탐구 (2 개 과목 ) 영어 한국사 사회 과학 직업 일반학생 기회균형 농어촌학생 인문계열 , 패션산업학과 35 30 25 - 10 응시 필수 1,000 동북아국제통상물류학부 , 자유전공학부 ( 자연 ) 25 35 30 - 1,000 자연계열 ( 자유전공학부 ( 자연 ), 패션산업학과 제외 ) 25 35 - 30 - 1,000 디자인학부 45 15 30 - 1,000 스포츠과학부 , 운동건강학부 45 - 45 - 400 조형예술학부 , 공연예술학과 300 체육교육과 500 특성화고 출신자 인문계열 , 패션산업학과 35 30 25 1,000 자연계열 ( 패션산업학과 제외 ) 25 35 30 1,000 나 . 수능성적 산출방법 - 성적 반영 방법 : ( 국어 · 수학 · 탐구영역 ) 백분위점수 , ( 영어영역 ) 등급별 점수 부여 - 성적 산출 방법 • 인문계열 , 자유전공학부 ( 인문 ), 패션산업학과 - ( 국어 백분위 ×3.5) + ( 수학 백분위 ×3.0) + (( 탐구 1 백분위 ×1.25)+( 탐구 2 백분위 ×1.25)) + ( 영어등급별 점수 ×1.0) • 자연계열 , 자유전공학부 ( 자연 ), 동북아국제통상물류학부 - ( 국어 백분위 ×2.5) + ( 수학 백분위 ×3.5) + (( 탐구 1 백분위 ×1.5)+( 탐구 2 백분위 ×1.5)) + ( 영어등급별 점수 ×1.0) • 디자인학부 - ( 국어 백분위 ×4.5) + ( 수학 백분위 ×1.5) + (( 탐구 1 백분위 ×1.5)+( 탐구 2 백분위 ×1.5)) + ( 영어등급별 점수 ×1.0) • 스포츠과학부 , 운동건강학부 - {( 국어 백분위 ×4.5) + (( 탐구 1 백분위 ×2.25)+( 탐구 2 백분위 ×2.25)) + ( 영어등급별 점수 ×1.0)}×0.4 • 조형예술학부 , 공연예술학과 - {( 국어 백분위 ×4.5) + (( 탐구 1 백분위 ×2.25)+( 탐구 2 백분위 ×2.25)) + ( 영어등급별 점수 ×1.0)}×0.3 • 체육교육과 - {( 국어 백분위 ×4.5) + (( 탐구 1 백분위 ×2.25)+( 탐구 2 백분위 ×2.25)) + ( 영어등급별 점수 ×1.0)}×0.5 - 영어영역 등급별 점수표 등급 1 2 3 4 5 6 7 8 9 점수 100 98 95 ..."
U0002660,인천대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,25,high,13,7,12,True,100; 100,True,True,True,True,True,"전형별 주요사항 | 학생부교과 ( 교과성적우수자전형 ) / • 학생부교과 100% ( ※ 졸업자 , 졸업예정자 모두 고교 1 ∼ 3 학년 1 학기까지만 반영 ) • 신설학과 ( 자유전공학부 ) 선발 : 자유전공학부 ( 인문 ) 35 명 , 자유전공학부 ( 자연 ) 53 명 • 수능최저학력기준 모집단위 최저학력기준 계열별 수능반영 및 지정영역 인문계열 , 디자인학부 , 자연계열 2 개 영역 등급 합 7 이내 • < 인문계열 , 패션산업학과 , 디자인학부 , 동북아국제통상전공 > : 국어 , 수학 , 영어 , 사탐 / 과탐 ( 상위 1 과목 ) • < 자연계열 > ※ 패션산업학과 제외 : 국어 , 수학 , 영어 , 과탐 ( 상위 1 과목 ) ※ 수학 또는 과탐 ( 상위 1 과목 ) 중 1 개 영역 반드시 포함 사범대학 ( 인문 / 자연 ) 2 개 영역 등급 합 6 이내 동북아국제통상전공 2 개 영역 등급 합 5 이내 - 수능은 최저기준을 충족하는 영역에 관계없이 상기 4 개 영역 및 한국사 모두 필수 응시 ( 미응시 시 불합격 처리 ) - 탐구영역은 1 과목 응시 가능 . 단 , < 직탐 >, < 제 2 외국어 / 한문 > 영역 미인정 , 탐구영역 대체 없음 / 모집단위 / 최저학력기준 / 계열별 수능반영 및 지정영역 / 인문계열 , 디자인학부 , 자연계열 / 2 개 영역 등급 합 7 이내 / • < 인문계열 , 패션산업학과 , 디자인학부 , 동북아국제통상전공 > : 국어 , 수학 , 영어 , 사탐 / 과탐 ( 상위 1 과목 ) • < 자연계열 > ※ 패션산업학과 제외 : 국어 , 수학 , 영어 , 과탐 ( 상위 1 과목 ) ※ 수학 또는 과탐 ( 상위 1 과목 ) 중 1 개 영역 반드시 포함 / 사범대학 ( 인문 / 자연 ) / 2 개 영역 등급 합 6 이내 / 동북아국제통상전공 / 2 개 영역 등급 합 5 이내 | 모집단위 / 최저학력기준 / 계열별 수능반영 및 지정영역 | 인문계열 , 디자인학부 , 자연계열 / 2 개 영역 등급 합 7 이내 / • < 인문계열 , 패션산업학과 , 디자인학부 , 동북아국제통상전공 > : 국어 , 수학 , 영어 , 사탐 / 과탐 ( 상위 1 과목 ) • < 자연계열 > ※ 패션산업학과 제외 : 국어 , 수학 , 영어 , 과탐 ( 상위 1 과목 ) ※ 수학 또는 과탐 ( 상위 1 과목 ) 중 1 개 영역 반드시 포함 | 사범대학 ( 인문 / 자연 ) / 2 개 영역 등급 합 6 이..."
U0002660,인천대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,24,high,26,6,26,True,30; 20; 30; 20; 30; 20; 30; 20; 30; 20; 30; 20,True,True,True,False,False,"▪ 각 교과별 산출점수 계산 반영교과 교과별 석차등급 1) 환산점수 2) 반영비율 환산점 × 반영비율 국어 (1×3+2×3+2×4+3×3)÷13 = 2 347 30% 347 × 0.3 = 104.1 수학 (3×4+2×4+2×3+1×3)÷14 = 2.07 347 20% 347 × 0.2 = 69.4 영어 (1×3+1×3+2×2+2×2)÷10 = 1.4 350 30% 350 × 0.3 = 105 사회 (2×3+2×3+2×4)÷10 = 2 347 20% 347 × 0.2 = 69.4 1) 교과별 석차등급 계산 시 반영되는 과목은 “ 석차등급 ” 으로 산출되는 과목만 해당 2) < 3. 학생부교과 석차등급별 환산점수표 참고 > ▪ 가산점 계산 [ 국어 이수단위 (15) + 수학 이수단위 (17) + 영어 이수단위 (15) + 사회 이수단위 (16)] × 0.05 = 3.15 ※ 반영교과군별 이수단위는 석차등급 산출과목 , 성취도 산출과목 모두 반영함 ※ 자유전공학부 ( 인문 ･ 자연 ) 는 해당 반영과목 이수단위 합에 × 0.2 적용 ▪ 지원자의 학교생활기록부 교과성적 최종 산출 점수 [ 국어점수 (104.1) + 수학점수 (69.4) + 영어점수 (105) + 사회점수 (69.4)] + 가산점 (3.15) = 351.05 ※ 가산점 취득점수에 따라 학생부교과 환산점수의 총점은 350 점을 초과할 수 있음 / 반영교과 / 교과별 석차등급 1) / 환산점수 2) / 반영비율 / 환산점 × 반영비율 / 국어 / (1×3+2×3+2×4+3×3)÷13 = 2 / 347 / 30% / 347 × 0.3 = 104.1 / 수학 / (3×4+2×4+2×3+1×3)÷14 = 2.07 / 347 / 20% / 347 × 0.2 = 69.4 / 영어 / (1×3+1×3+2×2+2×2)÷10 = 1.4 / 350 / 30% / 350 × 0.3 = 105 / 사회 / (2×3+2×3+2×4)÷10 = 2 / 347 / 20% / 347 × 0.2 = 69.4 | 반영교과 / 교과별 석차등급 1) / 환산점수 2) / 반영비율 / 환산점 × 반영비율 | 국어 / (1×3+2×3+2×4+3×3)÷13 = 2 / 347 / 30% / 347 × 0.3 = 104.1 | 수학 / (3×4+2×4+2×3+1×3)÷14 = 2.07 / 347 / 20% / 347 × 0.2 = 69.4 | 영어 / (1×3+1×3+2×2+2×2)÷10 = 1.4 ..."
U0002660,인천대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,22,high,17,5,3,True,100,True,True,True,False,False,"구분 / 공통과목 , 일반선택과목 / 진로선택과목 | 반영교과 / • 인문계열 ･ 패션산업학과 ･ 디자인학부 ( 교과성적우수자 ) : 국어 , 영어 , 수학 , 사회 교과 전체 과목 • 자연계열 ( 패션산업학과 제외 ) : 국어 , 영어 , 수학 , 과학 교과 전체 과목 / • 인문계열 ･ 패션산업학과 ･ 디자인학부 ( 교과성적우수자 ) : 국어 , 영어 , 수학 , 사회 교과 전체 과목 • 자연계열 ( 패션산업학과 제외 ) : 국어 , 영어 , 수학 , 과학 교과 전체 과목 | 반영지표 / 석차등급 , 이수단위 / 이수단위 | 반영비율 / 100% / 가산점 ※ 학생부교과 ( 교과성적우수자 ･ 지역균형전형 ) 에만 적용 ※ 가산점은 공통과목 및 일반선택과목에도 적용 | 산출방법 / / • 인문 ･ 자연 ･ 예체능계열 ( 자유전공학부 ( 인문 ･ 자연 ) 제외 ) : × 0.05 • 자유전공학부 ( 인문 ･ 자연 ) : × 0.2"
U0000169,인하대학교,1,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,39,high,31,29,188,True,3; 3; 3,True,True,True,True,True,"수능 성적 산출방법 | 학과 계열 모집단위 수능 반영영역 및 비율 (%) 국어 수학 영어 탐구 한국사 미적분 기하 확률과 통계 사회 과학 직업 수능 ( 일반 , 농어촌학생 ), 실기 / 실적 인문 전 모집단위 ( 경영 / 사회과학 / 인문융합학부 제외 ) 35 25 15 25 - 감점 경영융합학부 , 사회과학융합학부 , 인문융합학부 A 유형 35 30 10 25 1) - 감점 B 유형 30 30 10 30 1) - 감점 자연 전 모집단위 ( 공학 / 자연과학융합학부 제외 ) 25 35 3) 10 30 2) - 감점 공학융합학부 , 자연과학융합학부 A 유형 25 40 10 25 2) - 감점 B 유형 25 35 10 30 2) - 감점 인문 / 자연 자유전공융합학부 ( 인문 ) A 유형 35 30 10 25 - 감점 B 유형 30 30 10 30 - 감점 자유전공학융합부 ( 자연 ) A 유형 25 40 10 25 - 감점 B 유형 25 35 10 30 - 감점 예체능 체육교육과 40 - 30 30 - 필수 응시 조형예술학과 ( 자유소묘 ) 50 - 50 - - 필수 응시 스포츠과학과 , 디자인융합학과 , 연극영화학과 ( 연기 ), 연극영화학과 ( 연출 ), 의류디자인학과 ( 실기 ), 디자인테크놀로지학과 40 - 40 20 - 필수 응시 수능 ( 특성화고교졸업자 ) 인문 전 모집단위 35 25 15 25 감점 자연 전 모집단위 25 35 10 30 감점 예체능 디자인융합학과 , 연극영화학과 ( 연출 ) 40 - 40 20 필수 응시 1) 탐구 선택과목 중 사회탐구 응시자의 경우 과목별 변환표준점수의 3% 가산점 부여 ( 탐구는 2 과목 평균 반영 ) 2) 탐구 선택과목 중 과학탐구 응시자의 경우 과목별 변환표준점수의 3% 가산점 부여 ( 탐구는 2 과목 평균 반영 ) 3) 수학 선택과목 중 미적분 , 기하 응시자의 경우 수학 표준점수의 3% 가산점 부여 ※ 국어‧수학 영역은 표준점수 , 탐구는 2 개 과목의 백분위 활용한 자체변환표준점수 활용 ※ 영어 영역은 등급별 환산점수 활용 ※ 의류디자인학과 ( 일반 ) 은 인문계열의 수능 반영영역 및 비율을 따름 . ※ 인공지능공학과 , 데이터사이언스학과 , 스마트모빌리티공학과는 자연계열의 수능 반영영역 및 비율을 따름 . • 수능 영어영역 등급별 환산점수 구분 영어 환산점수 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 자연 100 98..."
U0000169,인하대학교,2,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,38,high,0,7,3,False,,False,True,True,True,True,"구분 / 2025 학년도 주요사항 / 비고 | 모집단위 개편 / ① 프런티어창의대학 설립 : 자유전공융합학부 270 명 , 공학융합학부 131 명 , 자연과학융합학부 40 명 , 경영융합학부 44 명 , 사회과학융합학부 41 명 , 인문융합학부 33 명 ② 전기전자공학부 189 명 : 전자공학과 , 전기공학과 , 정보통신공학과 통합 ③ 영미유럽인문융합학부 60 명 : 영어영문학과 , 프랑스언어문화학과 통합 / | 학생부종합 ( 인하미래인재 ) / 모집인원 확대 : 973 명 → 1,020 명 / 모집인원 확대 | 학생부종합 ( 고른기회 ) / 선발학과 확대 ( 소프트웨어융합대학 ) / | 학생부교과 ( 지역균형 ) / ① 자유전공융합학부 신설 (20 명 ) ② 수능최저학력기준 수학 , 탐구 필수 응시과목 제한 폐지 / | 실기 / 실적 / ① 체육특기자 : 학교폭력 조치사항 정량적 감점 반영 ② 실기 종목 유형 변경 : 조형예술학과 ( 인물소묘 ) → 조형예술학과 ( 인물수채화 ) / | [ 정시 ] 수능위주 , 실기 / 실적위주 / ① 프런티어창의대학 설립 및 전공선택권 확대 - 무전공 선발 확대 : 자유전공학부 70 명 → 자유전공융합학부 250 명 - 단과대학별 융합학부 신설 공학융합학부 131 명 , 자연과학융합학부 40 명 경영융합학부 44 명 , 사회과학융합학부 41 명 , 인문융합학부 33 명 ② 정시 의예과 군 배치 변경 : 다군 → 가군 ③ 수능 반영영역 및 비율 - 프런티어창의대학 자유전공융합학부 및 융합학부는 2 가지 수능 반영비율 적용 ( 수험생에게 유리한 환산점수 산출 반영 ) - 수능 수학 , 탐구 필수 응시과목 제한 폐지 ( 탐구 변환표준점수 통합 산출 ) - 영어영역 자체 등급별 환산점수 변경 - 한국사 반영방법 변경 ( 등급별 감점 방식 ) - 계열별 , 모집단위별 수학 , 탐구영역 가산점 부여 /"
U0000169,인하대학교,3,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,32,high,29,2,2,False,,False,True,True,True,True,"전형별 주요사항 | 정시 / ① 프런티어창의대학 설립 및 전공선택권 확대 - 무전공 선발 확대 : 자유전공학부 70 명 → 자유전공융합학부 250 명 - 단과대학별 융합학부 신설 공학융합학부 131 명 , 자연과학융합학부 40 명 경영융합학부 44 명 , 사회과학융합학부 41 명 , 인문융합학부 33 명 ② 정시 의예과 군 배치 변경 : 다군 → 가군 ③ 수능 반영영역 및 비율 - 프런티어창의대학 자유전공융합학부 및 융합학부는 2 가지 수능 반영비율 적용 ( 수험생에게 유리한 환산점수 산출 반영 ) - 수능 수학 , 탐구 필수 응시과목 제한 폐지 ( 탐구 변환표준점수 통합 산출 ) - 영어영역 자체 등급별 환산점수 변경 - 한국사 반영방법 변경 ( 등급별 감점 방식 ) - 계열별 , 모집단위별 수학 , 탐구영역 가산점 부여"
U0000169,인하대학교,4,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,30,high,19,19,87,True,100,True,True,True,False,True,"학생부 교과성적 산출방법 | • 졸업예정자는 2024 학년도 1 학기까지 이수한 모든 학기 성적을 반영하며 , 졸업자는 이수한 모든 학기의 성적을 반영 ① 반영비율 가 . 전형요소별 반영비율 전형요소별 반영비율 (%) 교과 성적 비교과 성적 계 100 - 100 나 . 학년별 반영비율 (%): 전 학년 100% ( 학년별 / 학기별 가중치 없음 ) ② 반영교과 전형명 학과계열 모집단위 반영교과 국어 수학 영어 사회 * 과학 학생부교과 ( 지역균형 ) 인문 전 모집단위 ○ ○ ○ ○ - 자연 전 모집단위 ○ ○ ○ - ○ 자유전공융합학부 ○ ○ ○ ○ ○ * : 사회교과에 한국사 포함하여 반영 ③ 학교생활기록부 교과 반영점수 산출방법 ※ 학교생활기록부 교과성적이 이수단위 , 등급으로 표기된 경우는 과정 “가” , “나”를 생략하고 “다”부터 적용함 . 가 . 학교생활기록부 교과성적이 이수단위 , 석차 , 이수자 수로 표기된 경우는 과목별 석차를 재적생 수로 나누고 100 을 곱한 후 석차백분율을 산출한다 . 석차백분율 = ( 과목별 석차 / 재적생 수 ) × 100 나 . 산출한 석차백분율을 아래표에 의하여 등급으로 변환한다 . 석차백분율 0.00 ~4.00 4.01 ~11.00 11.01 ~23.00 23.01 ~40.00 40.01 ~60.00 60.01 ~77.00 77.01 ~89.00 89.01 ~96.00 96.01 ~100 등급 1 2 3 4 5 6 7 8 9 다 . 학교생활기록부 등급별 환산점수 전형명 등급 1 2 3 4 5 6 7 8 9 환산점수 학생부교과 ( 지역균형 ) 10 9.8 9.6 9.4 9.0 8.0 4.0 2.0 0.0 라 . 학교생활기록부 교과 반영점수 산출식 학교생활기록부 교과 반영점수 = ④ 학교생활기록부 교과 반영점수 환산식 전형 학교생활기록부 교과 반영점수 환산식 학생부교과 지역균형 ( 학생부교과 반영점수 ) + 기본점수 900 / 전형요소별 반영비율 (%) / 교과 성적 / 비교과 성적 / 계 / 100 / - / 100 / 전형명 / 학과계열 / 모집단위 / 반영교과 / 국어 / 수학 / 영어 / 사회 * / 과학 / 학생부교과 ( 지역균형 ) / 인문 / 전 모집단위 / ○ / ○ / ○ / ○ / - / 자연 / 전 모집단위 / ○ / ○ / ○ / - / ○ / 자유전공융합학부 / ○ / ○ / ○ / ○ / ○ / ※ 학교생활기록부 교과성적이 이수단위 , 등급으로..."
U0000169,인하대학교,5,수능 영역별 반영비율/지정응시영역 확인,csat_reflection_ratio,22,high,32,21,9,False,,True,True,True,True,True,"학과 계열 / 모집단위 / 수능 반영영역 및 비율 (%) | 국어 / 수학 / 영어 / 탐구 / 한국사 | 미적분 / 기하 / 확률과 통계 / 사회 / 과학 / 직업 | 수능 ( 일반 , 농어촌학생 ), 실기 / 실적 | 인문 / 전 모집단위 ( 경영 / 사회과학 / 인문융합학부 제외 ) / 35 / 25 / 15 / 25 / - / 감점 | 경영융합학부 , 사회과학융합학부 , 인문융합학부 / A 유형 / 35 / 30 / 10 / 25 1) / - / 감점 | B 유형 / 30 / 30 / 10 / 30 1) / - / 감점 | 자연 / 전 모집단위 ( 공학 / 자연과학융합학부 제외 ) / 25 / 35 3) / 10 / 30 2) / - / 감점 | 공학융합학부 , 자연과학융합학부 / A 유형 / 25 / 40 / 10 / 25 2) / - / 감점 | B 유형 / 25 / 35 / 10 / 30 2) / - / 감점 | 인문 / 자연 / 자유전공융합학부 ( 인문 ) / A 유형 / 35 / 30 / 10 / 25 / - / 감점 | B 유형 / 30 / 30 / 10 / 30 / - / 감점 | 자유전공학융합부 ( 자연 ) / A 유형 / 25 / 40 / 10 / 25 / - / 감점 | B 유형 / 25 / 35 / 10 / 30 / - / 감점 | 예체능 / 체육교육과 / 40 / - / 30 / 30 / - / 필수 응시 | 조형예술학과 ( 자유소묘 ) / 50 / - / 50 / - / - / 필수 응시 | 스포츠과학과 , 디자인융합학과 , 연극영화학과 ( 연기 ), 연극영화학과 ( 연출 ), 의류디자인학과 ( 실기 ), 디자인테크놀로지학과 / 40 / - / 40 / 20 / - / 필수 응시 | 수능 ( 특성화고교졸업자 ) | 인문 / 전 모집단위 / 35 / 25 / 15 / 25 / 감점 | 자연 / 전 모집단위 / 25 / 35 / 10 / 30 / 감점 | 예체능 / 디자인융합학과 , 연극영화학과 ( 연출 ) / 40 / - / 40 / 20 / 필수 응시"
