model_id,branch,term,coefficient,school_clustered_se,ci_low,ci_high,p_value,standardized_beta,N,school_n,r2,adj_r2,aic,bic,condition_number
P2-S4,P2-S,region_sido_경기,1.5271992573185535,2.063753140866755,-2.5176825717617026,5.57208108639881,0.4592935456567526,0.034192537818596214,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_경남,1.7528097655668988,1.8905369138218286,-1.9525744969673893,5.458194028101187,0.3538490801510251,0.025683475615717405,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_경북,1.354715107472746,2.8501327262106466,-4.23144238705908,6.940872602004572,0.6345614013199035,0.025661262002561896,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_광주,-2.0210091250734625,2.884651679060014,-7.674822523974084,3.6328042738271598,0.48354788323763553,-0.02898162578994794,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_대구,-3.9619476406868235,1.5714371665389286,-7.041907891070794,-0.8819873903028523,0.011694684141656305,-0.04771650721908605,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_대전,0.18489781159158228,2.1176616004484248,-3.9656426567307803,4.335438279913945,0.9304233124176032,0.002926618459789126,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_부산,2.5839567216288484,2.5813833443898293,-2.475461663666772,7.643375106924468,0.3168283078200337,0.05379403965140634,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_서울,5.337630699054474,3.588319284905947,-1.6953458643917036,12.370607262500652,0.1368823793729983,0.1471229569141132,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_세종,29.458936302337545,1.9314783843369345,25.673308232119542,33.24456437255555,1.5963110527986584e-52,0.02487412898353025,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_울산,14.96144717698637,1.414878535730463,12.188336204455895,17.734558149516847,3.91807621867639e-26,0.04722225970391686,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_인천,6.3953815382056645,2.2533692032100867,1.9788590560421762,10.811904020369152,0.004537700549376686,0.07089316435585251,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_전남,0.5171471663805209,1.644278078965486,-2.7055786489605387,3.7398729817215806,0.7531312897959017,0.006141579787189301,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_전북,1.4009933522167013,3.88326482354635,-6.210065844365433,9.012052548798835,0.7182660193832274,0.02157603812361787,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_제주,-2.3572451323283743,1.307985413454728,-4.9208494350033725,0.20635917034662432,0.07151468779534471,-0.01791437579054084,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_충남,-2.884678822803986,2.209231209451235,-7.214692426850271,1.4453347812422992,0.19164141168654947,-0.05200999708401162,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,region_sido_충북,-0.6084008439948919,2.222699787684915,-4.9648123763021506,3.7480106883123665,0.7842986110419339,-0.010665931933962038,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,campus_branch_분교,1.9529045295262282,1.9304272610758408,-1.8306633769567202,5.736472436009176,0.31170845519225243,0.019641679369079935,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,credit_forfeit_flag_True,-0.5853193802147121,3.5664265489246767,-7.575386969614556,6.404748209185131,0.8696372393207334,-0.013147231925013464,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,female_student_share_pct,0.05195312823438682,0.02764373716321633,-0.002227601003608637,0.10613385747238227,0.06019242044107828,0.09161259802879616,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,female_student_share_pct__missing,-4.211165501850599,4.698146617062851,-13.41936366538248,4.997032661681282,0.370067933036476,-0.018777399158926886,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,international_student_share_pct,0.0028294947054429325,0.02398585955054268,-0.0441819261518568,0.04984091556274267,0.9060952982022684,0.002365311055293684,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,leave_rate_pct,0.03475217793287405,0.030876201185756336,-0.02576406437062128,0.09526842023636939,0.26036331577283944,0.031026752383040212,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,student_faculty_ratio,-0.01159013117497942,0.011330846291329738,-0.03379818182034495,0.010617919470386109,0.3063631211439731,-0.03016247201014244,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,student_faculty_ratio__missing,-2.1378998306073744,0.8361180425568522,-3.776661080842933,-0.499138580371816,0.010559882281046862,-0.05948757329298306,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,fulltime_faculty_share_pct,-0.048790393818420034,0.012290839104804132,-0.07287999580361265,-0.024700791833227417,7.197670098057669e-05,-0.0791170595545834,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,log_enrolled_students,-2.105105289373935,0.4331513242408161,-2.954066284741766,-1.2561442940061043,1.1739964306785302e-06,-0.14125589807164313,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
P2-S4,P2-S,log_graduates,1.634814611042362,0.19881516118593218,1.2451440555374094,2.024485166547315,1.98828703465472e-16,0.18538986924015974,6702,167,0.126446140112618,0.12159597612464779,54001.831574515,54260.6177027103,13561.076066074787
