topic_id,topic_group,topic_name,classification_version,dimension_value,year,measure_type,value
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2010,mean_income_or_hours,227.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2010,mean_income_or_hours,164.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2010,mean_income_or_hours,197.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2010,mean_income_or_hours,256.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2010,mean_income_or_hours,231.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2010,mean_income_or_hours,205.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2010,mean_income_or_hours,162.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2010,mean_income_or_hours,200.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2010,mean_income_or_hours,148.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2010,mean_income_or_hours,176.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2010,mean_income_or_hours,156.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2010,mean_income_or_hours,158.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2010,mean_income_or_hours,90.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2010,mean_income_or_hours,232.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2011,mean_income_or_hours,206.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2011,mean_income_or_hours,313.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2011,mean_income_or_hours,412.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,제조업,2011,mean_income_or_hours,246.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전기, 가스, 증기 및 수도사업",2011,mean_income_or_hours,245.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"하수·폐기물처리, 원료재생 및 환경복원업",2011,mean_income_or_hours,217.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,건설업,2011,mean_income_or_hours,250.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,도매 및 소매업,2011,mean_income_or_hours,214.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2011,mean_income_or_hours,228.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2011,mean_income_or_hours,175.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2011,mean_income_or_hours,208.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2011,mean_income_or_hours,284.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2011,mean_income_or_hours,197.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2011,mean_income_or_hours,223.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2011,mean_income_or_hours,172.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2011,mean_income_or_hours,207.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2011,mean_income_or_hours,150.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2011,mean_income_or_hours,189.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2011,mean_income_or_hours,153.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2011,mean_income_or_hours,159.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2011,mean_income_or_hours,90.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2011,mean_income_or_hours,232.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2012,mean_income_or_hours,202.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2012,mean_income_or_hours,242.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2012,mean_income_or_hours,228.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,제조업,2012,mean_income_or_hours,240.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전기, 가스, 증기 및 수도사업",2012,mean_income_or_hours,270.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,"하수·폐기물처리, 원료재생 및 환경복원업",2012,mean_income_or_hours,234.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,건설업,2012,mean_income_or_hours,244.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,도매 및 소매업,2012,mean_income_or_hours,204.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2012,mean_income_or_hours,226.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2012,mean_income_or_hours,172.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2012,mean_income_or_hours,207.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2012,mean_income_or_hours,271.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2012,mean_income_or_hours,226.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2012,mean_income_or_hours,211.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2012,mean_income_or_hours,168.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2012,mean_income_or_hours,195.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2012,mean_income_or_hours,157.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2012,mean_income_or_hours,189.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2012,mean_income_or_hours,157.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2012,mean_income_or_hours,160.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2012,mean_income_or_hours,21.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2012,mean_income_or_hours,172.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2013,mean_income_or_hours,204.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2013,mean_income_or_hours,289.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2013,mean_income_or_hours,250.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,제조업,2013,mean_income_or_hours,249.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전기, 가스, 증기 및 수도사업",2013,mean_income_or_hours,266.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"하수·폐기물처리, 원료재생 및 환경복원업",2013,mean_income_or_hours,197.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,건설업,2013,mean_income_or_hours,258.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,도매 및 소매업,2013,mean_income_or_hours,206.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2013,mean_income_or_hours,236.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2013,mean_income_or_hours,160.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2013,mean_income_or_hours,207.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2013,mean_income_or_hours,281.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2013,mean_income_or_hours,207.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2013,mean_income_or_hours,209.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2013,mean_income_or_hours,176.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2013,mean_income_or_hours,185.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2013,mean_income_or_hours,160.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2013,mean_income_or_hours,192.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2013,mean_income_or_hours,141.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2013,mean_income_or_hours,163.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2013,mean_income_or_hours,0.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2013,mean_income_or_hours,168.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2014,mean_income_or_hours,205.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2014,mean_income_or_hours,256.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2014,mean_income_or_hours,256.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,제조업,2014,mean_income_or_hours,246.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전기, 가스, 증기 및 수도사업",2014,mean_income_or_hours,275.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,"하수·폐기물처리, 원료재생 및 환경복원업",2014,mean_income_or_hours,217.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,건설업,2014,mean_income_or_hours,234.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,도매 및 소매업,2014,mean_income_or_hours,207.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2014,mean_income_or_hours,243.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2014,mean_income_or_hours,160.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2014,mean_income_or_hours,211.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2014,mean_income_or_hours,276.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2014,mean_income_or_hours,218.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2014,mean_income_or_hours,208.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2014,mean_income_or_hours,174.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2014,mean_income_or_hours,192.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2014,mean_income_or_hours,161.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2014,mean_income_or_hours,200.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2014,mean_income_or_hours,163.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2014,mean_income_or_hours,171.3
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2014,mean_income_or_hours,110.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2014,mean_income_or_hours,170.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2015,mean_income_or_hours,207.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2015,mean_income_or_hours,240.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2015,mean_income_or_hours,255.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,제조업,2015,mean_income_or_hours,247.8
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전기, 가스, 증기 및 수도사업",2015,mean_income_or_hours,281.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,"하수·폐기물처리, 원료재생 및 환경복원업",2015,mean_income_or_hours,236.4
GOMS_025,근로소득,산업별 월평균 근로소득,all,건설업,2015,mean_income_or_hours,241.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,도매 및 소매업,2015,mean_income_or_hours,210.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,운수업,2015,mean_income_or_hours,248.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,숙박 및 음식점업,2015,mean_income_or_hours,165.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,"출판, 영상, 방송통신 및 정보서비스업",2015,mean_income_or_hours,212.1
GOMS_025,근로소득,산업별 월평균 근로소득,all,금융 및 보험업,2015,mean_income_or_hours,276.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,부동산업 및 임대업,2015,mean_income_or_hours,206.6
GOMS_025,근로소득,산업별 월평균 근로소득,all,"전문, 과학 및 기술 서비스업",2015,mean_income_or_hours,217.2
GOMS_025,근로소득,산업별 월평균 근로소득,all,사업시설관리 및 사업지원 서비스업,2015,mean_income_or_hours,185.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,"공공행정, 국방 및 사회보장 행정",2015,mean_income_or_hours,203.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,교육 서비스업,2015,mean_income_or_hours,161.9
GOMS_025,근로소득,산업별 월평균 근로소득,all,보건업 및 사회복지 서비스업,2015,mean_income_or_hours,201.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,"예술,스포츠 및 여가관련 서비스업",2015,mean_income_or_hours,160.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,"협회 및 단체, 수리 및 기타 개인 서비스",2015,mean_income_or_hours,185.5
GOMS_025,근로소득,산업별 월평균 근로소득,all,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,2015,mean_income_or_hours,35.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,국제 및 외국기관,2015,mean_income_or_hours,280.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,전체,2016,mean_income_or_hours,217.0
GOMS_025,근로소득,산업별 월평균 근로소득,all,"농업,임업 및 어업",2016,mean_income_or_hours,303.7
GOMS_025,근로소득,산업별 월평균 근로소득,all,광업,2016,mean_income_or_hours,303.6
