outcome_row_id,analysis_year,school_uid,campus_uid,dept_uid,major_group_7,school_type,region_sido,split,sample_P1_STRUCTURE_READY,sample_P1_SELECTIVITY_READY,sample_P2_STRUCTURE_READY,sample_P2_SELECTIVITY_READY,sample_P3_STRUCTURE_READY,sample_P3_SELECTIVITY_READY,sample_P4_E_STRUCTURE_READY,sample_P4_P_STRUCTURE_READY,sample_P4_JOINT_STRUCTURE_READY,sample_P4_E_SELECTIVITY_READY,sample_P4_P_SELECTIVITY_READY,sample_P4_JOINT_SELECTIVITY_READY
OC2024_01478,2024,SCH_c82adbe73aeb,CAM_c86c2054b12a,DEP_ed6c51742425,ENG,대학교,경기,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01479,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_b30194dc884a,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01481,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_19ad42b57280,SOC,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01483,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_054e4b5e6f8a,SOC,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01484,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_c51b9759f0f9,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01487,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_3153945a5bfe,HUM,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01489,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_39e9b8f6c556,MED,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01490,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_a8c9d73f1cbc,MED,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01491,2024,SCH_c82adbe73aeb,CAM_c86c2054b12a,DEP_60cf181e4e7d,ENG,대학교,경기,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01496,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_1fd9eed65d56,MED,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01497,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_219c427cc9c2,MED,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01498,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_1749925d39c7,MED,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01501,2024,SCH_c82adbe73aeb,CAM_c86c2054b12a,DEP_70d131c1bebd,ENG,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01503,2024,SCH_c82adbe73aeb,CAM_c86c2054b12a,DEP_5d1d93987c3c,NAT,대학교,경기,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01504,2024,SCH_c82adbe73aeb,CAM_153004ff9506,DEP_5ca278c3e898,SOC,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01505,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a10ab2a58add,SOC,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01506,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_2d5279543f58,SOC,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01507,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_304d09b3ccfd,MED,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01508,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_6a35d5cd7a1d,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01509,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_5795d8d1d1f2,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01511,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_4a5dcc036f3c,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01512,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_1a78bfb67740,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01513,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_04fd6db9d6f3,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01514,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_c1a96e2eee8a,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01515,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_d51cc6f48213,SOC,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01516,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_a595b26b4bd8,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01517,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_c2461d66d86c,MED,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01518,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_9efdbb1cd234,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01519,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a272ed96024a,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01520,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_fa9238ca1306,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01521,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_5d8a686e932f,EDU,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01522,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_5abee8ba9dec,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01523,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ee31aac459a7,EDU,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01524,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_969b7700b1a4,HUM,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01525,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ba0b1e563c76,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01526,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_cffa94888eae,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01527,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_07c970993b20,HUM,대학교,대구,val,False,False,True,True,True,True,False,True,False,False,True,False
OC2024_01528,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_10d26752e9d5,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01529,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_cfe7c9cfa8cd,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01530,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_601c93d2d841,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01531,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a6344f4f11aa,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01532,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_25df988a868a,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01533,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_28fb73ccfb1c,ART,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01534,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_e1afe4628246,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01535,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_e715f6dd9d84,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01536,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_189cef5ee5ce,HUM,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01537,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_9f21dbd7a446,SOC,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01538,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_97e5604bcb32,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01539,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_1bf699442ace,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01540,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_6fd491822572,SOC,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01541,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ff42d083bdf6,SOC,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01542,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_0429ebe1eac6,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01543,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b86b0c13b9a7,ENG,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01544,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_f7804dd2f3e4,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01545,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_fdb2223ac2b9,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01546,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_e66b4928753d,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01547,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a7db1f17158e,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01548,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_8fd13a034bfb,SOC,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01549,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ab42fa48fd0f,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01550,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_077d41c6f4c6,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01551,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ae11bce9bd72,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01552,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_4cde139c9728,SOC,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01553,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_d1cfb901ab54,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01555,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a218a3573153,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01556,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_73a65bc033cf,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01557,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_4be34223c5c9,ART,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01558,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b1ac2fada55e,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01561,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_9477cf6d455d,ART,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01562,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_13d54d8053f1,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01563,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_004dcef13071,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01564,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_d17a7b56a328,EDU,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01565,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_fd62f7940ea3,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01566,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_9c7dd59f3c55,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01567,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_e8a582c4805b,EDU,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01568,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_c963d81a69b3,MED,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01569,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_1d0f782cdab1,MED,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01571,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_220915e4c511,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01572,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a77da2afd04d,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01573,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_1d7d4c45daed,ART,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01574,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_e9a00dab833e,ENG,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01575,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_1a85849a024e,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01576,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b9ee0980babd,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01577,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_91508cf2c514,MED,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01578,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a22e29373b66,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01579,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b75927959c22,HUM,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01580,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_8ec1c3176744,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01581,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b414e5bb05ac,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01582,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a682cfdc9ff6,ART,대학교,대구,val,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01583,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_c49071b8b39d,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01584,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_870b88197f37,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01585,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_4f2afd53d421,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01586,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_11f46edb25a5,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01587,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_f8345a1e1c6c,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01588,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_b2c542334fc9,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01589,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_d18fa2e38aef,EDU,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01590,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_8e2256f21d7f,EDU,대학교,대구,val,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01591,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_ee0a7705e612,SOC,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01592,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_281794ae3a00,MED,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01593,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_a354258dc130,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01594,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_1abcf0308548,ENG,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01595,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_168bdb421e98,NAT,대학교,대구,val,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01596,2024,SCH_f6cf771efddb,CAM_a726f09d6577,DEP_62a6eda65000,SOC,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01597,2024,SCH_f6cf771efddb,CAM_b0b9d00bcce9,DEP_19230591c6f5,ART,대학교,대구,val,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01598,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_d441b000cbd5,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01599,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_894b60e31ec5,MED,대학교,서울,train,True,False,True,False,True,False,True,True,True,False,False,False
OC2024_01600,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_e93e30446b1b,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01601,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_ed1ba568b792,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01604,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_3d1d9b4e9920,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01605,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_b2ea4ac781d8,EDU,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01607,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_ebb15f1bd776,SOC,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01608,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_f610431a7fd9,HUM,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01609,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_ca370f50674f,HUM,대학교,서울,train,False,False,True,False,True,False,False,False,False,False,False,False
OC2024_01610,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_37336afeb0df,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01611,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_7bb34198841c,HUM,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01612,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_d3c477353ef8,NAT,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01613,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_45e984c8e98f,HUM,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01614,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_2afa7b193331,ART,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01615,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_334958e202a4,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01617,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_1b369f363c03,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01618,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_0b10e32f88f2,MED,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01619,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_30f85f9d20eb,ENG,대학교,서울,train,False,False,True,True,True,True,False,False,False,False,False,False
OC2024_01622,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_85a04420d049,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01623,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_40ecf51eec07,HUM,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01624,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_199b6ad97616,HUM,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01625,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_b6dd35329d7b,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01627,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_c4d6c600bf9d,ENG,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
OC2024_01629,2024,SCH_2bbd7221f5f5,CAM_32d9fdbd724b,DEP_f483f927abea,NAT,대학교,서울,train,True,True,True,True,True,True,True,True,True,True,True,True
