outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,human_outlier_decision,denominator_policy,winsorize_or_weight_policy,reviewer_note
OC2024_09001,칼빈대학교,,드론학과,ENG,0,26,71.11204,2.8846154,0.0,,,,,,,,
OC2024_09005,칼빈대학교,,실용음악과,ART,11,17,72.21201,1.9607843,0.0,60.0,60.0,0.0,0.0,,,,
OC2024_09006,칼빈대학교,,아동・복지상담학과,SOC,0,15,56.285015,5.707283,0.0,,,,,,,,
OC2024_09007,칼빈대학교,,아동보육학과,EDU,6,8,73.611115,4.1666665,4.1666665,80.0,40.0,0.0,0.0,,,,
OC2024_09017,평택대학교,,글로벌자율전공학부,HUM,0,18,0.0,0.0,100.0,,,,,,,,
OC2024_09020,평택대학교,,미국학과,HUM,4,1,0.0,42.5,57.5,75.0,50.0,0.0,0.0,,,,
OC2024_09023,평택대학교,,반도체디스플레이장비운영학과,ENG,0,20,73.75,2.3333333,0.0,,,,,,,,
OC2024_09031,평택대학교,,아동・청소년복지학과,SOC,6,2,45.238094,14.285714,0.0,83.333336,66.666664,0.0,0.0,,,,
OC2024_09032,평택대학교,,연극영화과,ART,0,35,40.208965,22.935625,0.0,,,,,,,,
OC2024_09033,평택대학교,,영상디자인학과,ART,0,1,0.0,66.666664,0.0,,,,,,,,
OC2024_09036,평택대학교,,일본학과,HUM,2,3,46.42857,31.428572,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_09043,평택대학교,,행정학과,SOC,0,1,75.0,25.0,0.0,,,,,,,,
OC2024_09047,포항공과대학교,,반도체공학과,ENG,0,79,63.34846,1.004408,0.0,,,,,,,,
OC2024_09056,한경국립대학교,,AI반도체융합전공,ENG,0,60,36.011906,27.604166,0.0,,,,,,,,
OC2024_09065,한경국립대학교,,글로벌창의인재학부,SOC,0,16,77.77778,0.0,0.0,,,,,,,,
OC2024_09089,한경국립대학교,,식물자원조경학부,NAT,0,116,0.0,50.0,50.0,,,,,,,,
OC2024_09093,한경국립대학교,,실용음악학전공,ART,0,21,66.548355,3.0612245,0.0,,,,,,,,
OC2024_09094,한경국립대학교,,아동가족복지학과,SOC,14,15,32.397755,28.30794,0.0,71.42857,64.28571,0.0,0.0,,,,
OC2024_09096,한경국립대학교,,안전공학전공,ENG,3,196,30.760006,29.379309,2.1693738,100.0,100.0,0.0,0.0,,,,
OC2024_09097,한경국립대학교,,영미언어문화전공,HUM,3,86,28.535715,25.824884,3.093318,0.0,0.0,0.0,0.0,,,,
OC2024_09098,한경국립대학교,,영양조리과학과,NAT,18,10,33.26613,30.712366,0.0,70.588234,58.82353,5.5555553,5.5555553,,,,
OC2024_09100,한경국립대학교,,원예생명공학전공,NAT,5,114,28.719782,32.001263,1.1856211,100.0,100.0,40.0,40.0,,,,
OC2024_09101,한경국립대학교,,원예생명과학과,NAT,35,12,37.037037,18.78307,1.8518518,54.285713,42.857143,0.0,0.0,,,,
OC2024_09102,한경국립대학교,,웰니스산업융합학부,NAT,0,114,0.0,58.333332,41.666668,,,,,,,,
OC2024_09105,한경국립대학교,,응용수학과,NAT,13,17,54.56349,6.9444447,10.31746,46.153847,46.153847,0.0,0.0,,,,
OC2024_09106,한경국립대학교,,응용수학전공,NAT,1,56,30.373241,31.20267,7.6451497,0.0,0.0,0.0,0.0,,,,
OC2024_09108,한경국립대학교,,의류산업학과,NAT,5,11,27.538462,11.769231,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_09110,한경국립대학교,,전기공학전공,ENG,4,131,37.70645,26.62418,2.2115304,50.0,50.0,0.0,0.0,,,,
OC2024_09113,한경국립대학교,,전자전기공학부,ENG,0,101,100.0,0.0,0.0,,,,,,,,
OC2024_09124,한경국립대학교,,특수체육학전공,ART,0,23,36.329937,27.085264,0.0,,,,,,,,
OC2024_09130,한경국립대학교,,환경공학전공,NAT,1,133,33.244564,23.708124,3.310387,0.0,0.0,0.0,0.0,,,,
OC2024_09142,한국공학대학교,,스마트그린소재공학과,ENG,0,49,28.090353,30.333916,0.0,,,,,,,,
OC2024_09149,한국과학기술원,,건설및환경공학과,ENG,3,68,60.779163,6.972955,0.5579994,50.0,50.0,0.0,0.0,,,,
OC2024_09164,한국과학기술원,,융합인재학부,HUM,2,31,72.62931,3.125,1.5625,,,100.0,100.0,,,,
OC2024_09222,한국방송통신대학교,,생활체육지도과,ART,1,2834,48.773987,14.276954,10.585152,100.0,100.0,0.0,0.0,,,,
OC2024_09250,한국예술종합학교,,연극학과,ART,2,64,84.29272,2.7906163,2.0553222,100.0,0.0,50.0,50.0,,,,
OC2024_09258,한국예술종합학교,,이론과(무용이론),ART,2,67,83.579544,1.780303,1.1742424,100.0,0.0,50.0,50.0,,,,
OC2024_09261,한국예술종합학교,,지휘과,ART,2,40,73.49507,6.7075663,0.9128091,50.0,0.0,0.0,0.0,,,,
OC2024_09278,한국외국어대학교,,경영정보학과,SOC,2,1,16.666666,33.333332,0.0,100.0,50.0,0.0,0.0,,,,
OC2024_09298,한국외국어대학교,,디지털정보공학과,ENG,1,1,12.5,75.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_09327,한국외국어대학교,,영어학과,HUM,39,19,0.0,61.81818,2.2727273,60.60606,42.424244,7.142857,7.142857,,,,
OC2024_09340,한국외국어대학교,,일본어과,HUM,1,0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_09347,한국외국어대학교,,중국문학전공,HUM,0,1,17.142857,34.285713,0.0,,,,,,,,
OC2024_09370,한국외국어대학교,,프랑스어과,HUM,12,3,16.666666,0.0,16.666666,58.333332,50.0,0.0,0.0,,,,
OC2024_09371,한국외국어대학교,,프랑스어교육전공,EDU,0,39,0.0,42.857143,14.285714,,,,,,,,
OC2024_09390,한국체육대학교,,레저스포츠학과,ART,14,9,12.888199,50.31056,0.0,78.57143,50.0,0.0,0.0,,,,
OC2024_09407,한국침례신학대학교,,융합실용기악과,ART,0,8,62.857143,0.0,0.0,,,,,,,,
OC2024_09408,한국침례신학대학교,,청소년학과,SOC,0,8,35.68182,19.09091,0.0,,,,,,,,
OC2024_09409,한국침례신학대학교,,피아노과,ART,9,4,75.0,0.0,25.0,77.77778,22.222221,0.0,0.0,,,,
OC2024_09413,한국항공대학교,,국제교류학부 항공운항관리전공,SOC,0,10,0.0,0.0,50.0,,,,,,,,
OC2024_09416,한국항공대학교,,스마트드론공학과,ENG,0,184,41.666668,37.5,0.0,,,,,,,,
OC2024_09420,한국항공대학교,,항공우주공학과,ENG,0,89,45.381527,16.86747,0.0,,,,,,,,
OC2024_09424,한남대학교,,AI융합학과,ENG,5,250,34.756718,21.60978,2.7482736,80.0,80.0,0.0,0.0,,,,
OC2024_09427,한남대학교,,건축·토목공학과,ENG,4,5,0.0,50.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_09442,한남대학교,,린튼글로벌스쿨,SOC,0,85,23.809525,9.523809,0.0,,,,,,,,
OC2024_09450,한남대학교,,법학부,SOC,0,101,37.5,25.0,0.0,,,,,,,,
OC2024_09453,한남대학교,,비즈니스통계학과,SOC,20,9,53.333332,20.0,0.0,55.0,40.0,0.0,0.0,,,,
OC2024_09458,한남대학교,,사회적경제기업학과,SOC,5,157,33.635498,21.811954,2.1316113,0.0,0.0,20.0,20.0,,,,
OC2024_09462,한남대학교,,생활체육학과,ART,13,6,10.0,78.888885,0.0,76.92308,61.53846,0.0,0.0,,,,
OC2024_09476,한남대학교,,전자공학과,ENG,6,4,0.0,25.0,75.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_09478,한남대학교,,정치·언론·국방학과,SOC,8,10,0.0,100.0,0.0,75.0,50.0,0.0,0.0,,,,
OC2024_09481,한남대학교,,철학상담학전공,HUM,8,4,10.0,53.333332,0.0,50.0,25.0,0.0,0.0,,,,
OC2024_09484,한남대학교,,컴퓨터통신무인기술학과,ENG,8,17,28.571428,50.0,7.142857,62.5,62.5,0.0,0.0,,,,
OC2024_09485,한남대학교,,코스메틱사이언스전공,NAT,2,0,62.5,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_09512,한라대학교,,ICT융합공학부,ENG,45,16,47.176872,5.5510206,0.33333334,29.545454,29.545454,0.0,0.0,,,,
OC2024_09544,한림대학교,,AI기술경영융합전공,SOC,1,20,45.065998,19.924576,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_09554,한림대학교,,금융정보통계학과,NAT,1,3,70.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_09555,한림대학교,,노인복지학전공,SOC,0,5,37.857143,27.142857,0.0,,,,,,,,
OC2024_09580,한림대학교,,융합신소재공학과,ENG,0,2,0.0,100.0,0.0,,,,,,,,
OC2024_09582,한림대학교,,의과학융합전공,NAT,4,26,52.10084,21.84874,0.0,33.333332,33.333332,25.0,25.0,,,,
OC2024_09583,한림대학교,,의예과,MED,0,159,45.833332,4.1666665,0.0,,,,,,,,
OC2024_09587,한림대학교,,전자공학과,ENG,15,14,71.42857,14.285714,0.0,46.666668,40.0,0.0,0.0,,,,
OC2024_09588,한림대학교,,정보법과학전공,ENG,9,7,8.333333,20.833334,0.0,83.333336,33.333332,22.222221,22.222221,,,,
OC2024_09599,한서대학교,,공간디자인학과,ART,1,39,31.547619,16.294643,9.040178,0.0,0.0,0.0,0.0,,,,
OC2024_09601,한서대학교,,국제관계학과,SOC,3,23,37.087914,7.142857,7.6923075,100.0,66.666664,0.0,0.0,,,,
OC2024_09602,한서대학교,,국제협력전공,SOC,0,5,16.666666,36.666668,0.0,,,,,,,,
OC2024_09604,한서대학교,,드론응용전공,ENG,1,3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_09611,한서대학교,,바이오식품과학과,NAT,0,10,61.363636,2.7777777,0.0,,,,,,,,
OC2024_09615,한서대학교,,뷰티바이오산업학과,NAT,0,13,45.0,0.0,0.0,,,,,,,,
OC2024_09618,한서대학교,,수산생명의학과,NAT,5,68,35.846195,26.91174,2.31923,80.0,80.0,0.0,0.0,,,,
OC2024_09619,한서대학교,,시각디자인학과,ART,3,38,31.57111,4.9292626,9.136262,100.0,33.333332,0.0,0.0,,,,
OC2024_09620,한서대학교,,식품공학과,NAT,0,12,45.0,32.5,0.0,,,,,,,,
OC2024_09622,한서대학교,,실용음악과,ART,1,33,66.389885,2.7252598,0.4854369,100.0,100.0,0.0,0.0,,,,
OC2024_09630,한서대학교,,전자공학과,ENG,1,5,0.0,0.0,100.0,100.0,100.0,0.0,0.0,,,,
OC2024_09640,한서대학교,,항공신소재전공,ENG,4,1,0.0,83.333336,16.666666,75.0,75.0,0.0,0.0,,,,
OC2024_09650,한서대학교,,화학과,NAT,0,3,0.0,0.0,0.0,,,,,,,,
OC2024_09651,한서대학교,,화학공학과,ENG,0,2,0.0,50.0,50.0,,,,,,,,
OC2024_09656,한성대학교,,경영학부,SOC,20,7,66.88312,7.142857,0.0,80.0,80.0,0.0,0.0,,,,
OC2024_09658,한성대학교,,기계시스템공학과,ENG,10,4,0.0,100.0,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_09661,한성대학교,,무역학과,SOC,7,4,64.28571,7.142857,7.142857,50.0,50.0,0.0,0.0,,,,
OC2024_09663,한성대학교,,문헌정보전공,HUM,3,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_09664,한성대학교,,미래모빌리티학과,ENG,0,40,31.676443,27.292374,0.0,,,,,,,,
OC2024_09666,한성대학교,,부동산학과,SOC,3,1,10.0,18.333334,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_09670,한성대학교,,산업경영공학과,ENG,9,6,33.333332,28.333334,0.0,80.0,80.0,0.0,0.0,,,,
OC2024_09674,한성대학교,,역사문화학부,HUM,5,3,33.333332,50.0,0.0,40.0,40.0,0.0,0.0,,,,
OC2024_09676,한성대학교,,인테리어디자인학과,ART,0,1,66.666664,33.333332,0.0,,,,,,,,
OC2024_09677,한성대학교,,전자정보공학과,ENG,5,3,0.0,81.25,12.5,50.0,50.0,0.0,0.0,,,,
OC2024_09681,한성대학교,,행정학과,SOC,13,8,60.0,20.0,0.0,83.333336,66.666664,0.0,0.0,,,,
OC2024_09692,한세대학교,,보건복지사회적경제학과,SOC,2,15,72.6321,3.788634,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_09696,한세대학교,,스마트콘텐츠마케팅학과,SOC,2,9,83.333336,0.0,0.0,100.0,0.0,0.0,0.0,,,,
OC2024_09701,한세대학교,,영어학과,HUM,5,122,48.150185,12.323768,4.9278407,80.0,60.0,0.0,0.0,,,,
OC2024_09707,한신대학교,,AI시스템반도체학,ENG,0,0,41.53846,23.076923,0.0,,,,,,,,
OC2024_09721,한신대학교,,광고홍보전공,SOC,60,19,48.157894,18.322369,0.0,66.129036,54.83871,0.0,0.0,,,,
OC2024_09723,한신대학교,,국제경영전공,SOC,26,6,54.952187,13.627049,0.8196721,54.545456,45.454544,0.0,0.0,,,,
OC2024_09727,한신대학교,,국제관계학전공,SOC,14,2,53.205128,12.179487,0.0,66.666664,66.666664,7.142857,7.142857,,,,
OC2024_09729,한신대학교,,국제통상・개발협력전공,SOC,1,1,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,,,,
OC2024_09735,한신대학교,,기독교교육학전공,EDU,3,4,0.0,37.5,12.5,50.0,0.0,33.333332,33.333332,,,,
OC2024_09737,한신대학교,,독어독문화학과,HUM,2,21,56.38814,13.288409,3.800539,0.0,0.0,0.0,0.0,,,,
OC2024_09738,한신대학교,,독어독문화학전공,HUM,14,17,66.17647,19.537815,0.0,50.0,28.571428,0.0,0.0,,,,
OC2024_09752,한신대학교,,사회학,SOC,0,14,43.40593,17.407743,0.0,,,,,,,,
OC2024_09763,한신대학교,,아동보육전공,EDU,9,0,62.5,1.6666666,0.0,55.555557,55.555557,0.0,0.0,,,,
OC2024_09773,한신대학교,,일본학,HUM,0,20,50.0,0.0,50.0,,,,,,,,
OC2024_09781,한신대학교,,정치학전공,SOC,7,0,50.0,8.333333,0.0,50.0,33.333332,0.0,0.0,,,,
OC2024_09786,한신대학교,,중국어문화영상융합학과,HUM,0,32,61.284782,8.399176,0.0,,,,,,,,
OC2024_09788,한신대학교,,중국학,HUM,0,10,34.284657,37.422783,0.0,,,,,,,,
OC2024_09789,한신대학교,,지능형IoT,ENG,0,4,0.0,58.75,0.0,,,,,,,,
OC2024_09790,한신대학교,,철학과,HUM,3,72,38.22689,21.445377,2.6008403,100.0,100.0,0.0,0.0,,,,
OC2024_09793,한신대학교,,컴퓨터공학전공,ENG,134,11,60.060547,13.57119,0.0,53.488373,47.286823,1.4925373,1.4925373,,,,
OC2024_09796,한신대학교,,특수체육학계열,ART,0,36,25.0,0.0,50.0,,,,,,,,
OC2024_09798,한신대학교,,한국사학,HUM,0,34,34.036175,26.514143,0.0,,,,,,,,
OC2024_09819,한양대학교,,글로벌한국학전공,HUM,0,32,0.0,11.111111,55.555557,,,,,,,,
OC2024_09950,협성대학교,,성악・작곡과,ART,5,9,89.68254,5.5555553,0.0,75.0,75.0,20.0,0.0,,,,
OC2024_09969,호남대학교,,e스포츠산업학과,ART,1,160,26.896135,25.5256,0.29813433,0.0,0.0,0.0,0.0,,,,
OC2024_09978,호남대학교,,글로벌한국어교육학과,EDU,0,2,46.21212,3.030303,0.0,,,,,,,,
OC2024_09979,호남대학교,,드림라이프대학,SOC,0,58,100.0,0.0,0.0,,,,,,,,
OC2024_09980,호남대학교,,라이프코칭상담학과,SOC,0,0,50.0,0.0,50.0,,,,,,,,
OC2024_09983,호남대학교,,문화산업경영학과,SOC,6,6,50.0,0.0,0.0,66.666664,50.0,0.0,0.0,,,,
OC2024_09984,호남대학교,,문화예술체육대학,ART,0,58,0.0,0.0,100.0,,,,,,,,
OC2024_09990,호남대학교,,미술학과,ART,5,5,18.333334,63.333332,0.0,50.0,50.0,20.0,20.0,,,,
OC2024_09991,호남대학교,,바이오융합학과,NAT,15,15,3.7037036,61.574074,0.0,53.333332,53.333332,0.0,0.0,,,,
OC2024_10000,호남대학교,,시각융합디자인학과,ART,0,50,36.907536,21.017872,0.0,,,,,,,,
OC2024_10003,호남대학교,,아트&스포츠학과,ART,0,0,55.555557,0.0,0.0,,,,,,,,
OC2024_10006,호남대학교,,영어학과,HUM,0,2,77.5,0.0,0.0,,,,,,,,
OC2024_10007,호남대학교,,영어영문학과,HUM,17,18,55.0,20.0,0.0,56.25,25.0,0.0,0.0,,,,
OC2024_10012,호남대학교,,자율주행AI전공,ENG,20,2,29.774206,13.126675,0.0,55.555557,50.0,10.0,10.0,,,,
OC2024_10027,호남대학교,,푸드케어학과,NAT,0,0,75.0,0.0,21.428572,,,,,,,,
OC2024_10028,호남대학교,,하우징&가든학과,ENG,0,0,50.0,0.0,0.0,,,,,,,,
OC2024_10040,호서대학교,,건축공학전공,ENG,3,2,0.0,100.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_10044,호서대학교,,경영학전공,SOC,13,3,0.0,100.0,0.0,53.846153,46.153847,0.0,0.0,,,,
OC2024_10045,호서대학교,,골프산업학과,ART,5,89,55.319237,14.585548,4.6346164,60.0,60.0,0.0,0.0,,,,
OC2024_10047,호서대학교,,국제학부,SOC,0,12,0.0,77.77778,22.222221,,,,,,,,
OC2024_10053,호서대학교,,동물보건복지학과,NAT,5,251,67.8121,8.028694,0.87957776,40.0,40.0,0.0,0.0,,,,
OC2024_10056,호서대학교,,디지털프로덕트디자인학과,ART,0,31,83.8269,3.2446165,0.0,,,,,,,,
OC2024_10064,호서대학교,,법경찰학전공,SOC,9,1,0.0,100.0,0.0,33.333332,33.333332,0.0,0.0,,,,
OC2024_10070,호서대학교,,사회복지학전공,SOC,3,2,0.0,100.0,0.0,66.666664,33.333332,0.0,0.0,,,,
OC2024_10074,호서대학교,,산업안전공학과,ENG,0,36,46.72619,10.491072,0.0,,,,,,,,
OC2024_10077,호서대학교,,세무회계학전공,SOC,6,4,100.0,0.0,0.0,66.666664,66.666664,0.0,0.0,,,,
OC2024_10079,호서대학교,,스마트경영학과,SOC,0,13,29.171375,15.932203,0.0,,,,,,,,
OC2024_10088,호서대학교,,실용음악전공,ART,0,3,72.916664,14.583333,0.0,,,,,,,,
OC2024_10104,호서대학교,,중국학과,HUM,4,172,50.20546,14.216062,4.0719213,75.0,50.0,0.0,0.0,,,,
OC2024_10109,호서대학교,,컴퓨터소프트웨어학전공,ENG,3,1,0.0,100.0,0.0,100.0,100.0,0.0,0.0,,,,
OC2024_10120,호원대학교,,건축인테리어학과,ENG,0,35,33.333332,4.1666665,0.0,,,,,,,,
OC2024_10124,호원대학교,,국방무기체계학과,ENG,27,10,0.0,33.333332,0.0,91.666664,87.5,0.0,0.0,,,,
OC2024_10126,호원대학교,,글로벌K-뷰티학과,ART,0,40,20.833334,20.833334,0.0,,,,,,,,
OC2024_10127,호원대학교,,기계자동차공학과,ENG,25,4,100.0,0.0,0.0,79.166664,79.166664,0.0,0.0,,,,
OC2024_10130,호원대학교,,미용복지학과,ART,30,1,10.0,25.0,0.0,78.57143,42.857143,0.0,0.0,,,,
OC2024_10132,호원대학교,,뷰티산업학과,ART,1,110,22.349728,19.795082,0.0,,,,,,,,
OC2024_10145,호원대학교,,전기소방안전학과,ENG,0,40,44.444443,0.0,12.5,,,,,,,,
OC2024_10147,호원대학교,,컴퓨터학부,ENG,5,6,0.0,50.0,0.0,20.0,20.0,0.0,0.0,,,,
OC2024_10149,호원대학교,,컴퓨터.게임융합학과,ENG,17,6,0.0,0.0,0.0,50.0,50.0,0.0,0.0,,,,
OC2024_10150,호원대학교,,컴퓨터게임애니메이션학과,ENG,0,25,75.0,0.0,0.0,,,,,,,,
OC2024_10222,화성의과학대학교,,경영학과,SOC,3,18,40.81886,13.523573,1.9230769,33.333332,33.333332,0.0,0.0,,,,
OC2024_10227,화성의과학대학교,,뷰티디자인학과,ART,7,19,35.16892,25.70946,0.0,42.857143,28.571428,0.0,0.0,,,,
OC2024_10228,화성의과학대학교,,뷰티아트케어학과,ART,0,8,63.49206,7.142857,0.0,,,,,,,,
OC2024_10229,화성의과학대학교,,사회복지학과,SOC,5,14,32.820515,17.75641,5.1282053,60.0,40.0,0.0,0.0,,,,
OC2024_10230,화성의과학대학교,,사회복지보건학과,SOC,0,9,49.365078,11.269841,0.0,,,,,,,,
OC2024_10231,화성의과학대학교,,생명과학과,NAT,4,9,41.11111,21.11111,0.0,25.0,25.0,0.0,0.0,,,,
OC2024_10233,화성의과학대학교,,스타일테크학과,ART,0,3,37.5,0.0,0.0,,,,,,,,
OC2024_10234,화성의과학대학교,,스포츠건강학부,ART,0,12,50.638138,4.1666665,0.0,,,,,,,,
OC2024_10237,화성의과학대학교,,의료경영학과,SOC,0,8,46.666668,3.3333333,0.0,,,,,,,,
OC2024_10241,화성의과학대학교,,컴퓨터학과,ENG,3,18,26.556992,26.26322,6.2279673,33.333332,33.333332,0.0,0.0,,,,
OC2024_10242,화성의과학대학교,,컴퓨터사이언스학과,ENG,0,15,47.5,10.5,0.0,,,,,,,,
