outcome_row_id,candidate_headcount_row_ids,candidate_preview,match_method,unmatched_reason,match_evidence,candidate_count,reviewer,review_timestamp,selection,selection_rationale,confidence
OC2024_08109,HC2_2024_21024,농식품경영학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08125,HC2_2024_20982,사회과학계열,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08128,HC2_2024_21048|HC2_2024_21049,산업디자인전공 | 산업디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08129,HC2_2024_20946,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08134,HC2_2024_21009,스마트미디어학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08169,HC2_2024_21034,패션산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08170,HC2_2024_20953,평생교육계열,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08180,HC2_2024_20968|HC2_2024_20969,회계세무전공 | 회계세무학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08186,HC2_2024_26121|HC2_2024_26122|HC2_2024_26123|HC2_2024_26124|HC2_2024_26125|HC2_2024_26126|HC2_2024_26127|HC2_2024_26128|HC2_2024_26129|HC2_2024_26130,중일언어문화학과 | 심리상담학과 | 스포츠산업학과 | 기타모집단위 | 호텔관광경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,42,,,,,
OC2024_08188,HC2_2024_26153,소방방재학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08189,HC2_2024_26123,스포츠산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08192,HC2_2024_26139,언어치료학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08199,HC2_2024_26134,정보보안공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08201,HC2_2024_26121|HC2_2024_26122|HC2_2024_26123|HC2_2024_26124|HC2_2024_26125|HC2_2024_26126|HC2_2024_26127|HC2_2024_26128|HC2_2024_26129|HC2_2024_26130,중일언어문화학과 | 심리상담학과 | 스포츠산업학과 | 기타모집단위 | 호텔관광경영학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,42,,,,,
OC2024_08205,HC2_2024_26156,항공식품?물류학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08233,HC2_2024_04851,바이오소재전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08235,HC2_2024_04869,분자생명공학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08240,HC2_2024_04864,생명공학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08247,HC2_2024_04876,수의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08248,HC2_2024_04875,수의예과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08252,HC2_2024_04882,식품생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08283,HC2_2024_04798|HC2_2024_04799|HC2_2024_04800|HC2_2024_04801|HC2_2024_04802|HC2_2024_04803|HC2_2024_04804|HC2_2024_04805|HC2_2024_04806|HC2_2024_04807,국어국문학과 | 일어일문학과 | 중어중문학과 | 영어영문학과 | 사학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,111,,,,,
OC2024_08289,HC2_2024_04884,패션의류학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08313,HC2_2024_21148|HC2_2024_21149|HC2_2024_21151|HC2_2024_21152,국어국문학과 | 국어국문학부 | 국어국문학부(국어국문학전공) | 국어국문학부(고전번역전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08315,HC2_2024_21169,글로벌비즈니스커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08317,HC2_2024_21219|HC2_2024_21221|HC2_2024_21222,기계시스템미래자동차공학부(기계시스템공학) | 기계시스템미래자동차공학부 | 기계시스템미래자동차공학부(미래자동차공학),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08318,HC2_2024_21162,독일어문화학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08320,HC2_2024_21270|HC2_2024_21272|HC2_2024_21274,라이프스타일디자인학부 | 라이프스타일디자인학부(섬유?패션디자인전공) | 라이프스타일디자인학부(실내디자인전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08325,HC2_2024_21170|HC2_2024_21273|HC2_2024_21284|HC2_2024_21285,문화콘텐츠학부 | 문화콘텐츠학부(가구?도자디자인전공) | 문화콘텐츠학부(시각문화큐레이터전공) | 문화콘텐츠학부(현대조형미디어전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08328,HC2_2024_21190,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08332,HC2_2024_21171,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08337,HC2_2024_21245,소방재난관리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08340,HC2_2024_21223|HC2_2024_21244,스마트이동체융합시스템공학부(자동차공학전공) | 스마트이동체 융합시스템공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08342,HC2_2024_21176,스포츠산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08345,HC2_2024_21182|HC2_2024_21241|HC2_2024_21246|HC2_2024_21251,신산업융합학부 | 신산업융합학부(스마트ICT융합전공) | 신산업융합학부(소방에너지시스템전공) | 신산업융합학부(뷰티화장품산업전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08348,HC2_2024_21156|HC2_2024_21158|HC2_2024_21159|HC2_2024_21174,아시아언어문화학부(중국어문화학전공) | 아시아언어문화학부(아랍어전공) | 아시아언어문화학부 | 아시아언어문화학부(철학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08349,HC2_2024_21265|HC2_2024_21266,약학과(6년제) | 약학과(2+4학제),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08350,HC2_2024_21199,언어치료학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08357,HC2_2024_21163|HC2_2024_21165|HC2_2024_21167|HC2_2024_21168,유럽언어문화학부(독일어문화학전공) | 유럽언어문화학부(러시아어전공) | 유럽언어문화학부(스페인어전공) | 유럽언어문화학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08367,HC2_2024_21225|HC2_2024_21226|HC2_2024_21227,전자공학과 | 전자공학부(전자공학전공) | 전자공학부(지능IoT전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08368,HC2_2024_21237|HC2_2024_21238|HC2_2024_21240,정보통신공학과 | 정보통신공학부(정보통신공학전공) | 정보통신공학부(정보보안전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08370,HC2_2024_21155,중국어문화학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08384,HC2_2024_21188|HC2_2024_21194|HC2_2024_21196,행정복지학부(사회복지학전공) | 행정복지학부 | 행정복지학부(행정학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08388,HC2_2024_21281|HC2_2024_21282|HC2_2024_21283,회화학부 | 회화학부(한국화전공) | 회화학부(서양화전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08389,HC2_2024_21178|HC2_2024_21180|HC2_2024_21183|HC2_2024_21197,휴먼융합서비스학부(스마트비즈니스전공) | 휴먼융합서비스학부(부동산비즈니스전공) | 휴먼융합서비스학부(문화산업전공) | 휴먼융합서비스학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08393,HC2_2024_21500|HC2_2024_21501,게임소프트웨어전공 | 게임소프트웨어학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08413,HC2_2024_21477,미디어커뮤니케이션학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08415,HC2_2024_21434,바이오화장품학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08429,HC2_2024_21474,엔터테인먼트학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08444,HC2_2024_21509,토탈패션산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08448,HC2_2024_21439,한방보건제약학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08451,HC2_2024_21412,항공서비스학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08452,HC2_2024_21438,헬스케어제약공학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08454,HC2_2024_21454,호텔외식산업학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08458,HC2_2024_21629|HC2_2024_21630|HC2_2024_21631,건축학부(건축공학전공) | 건축학부 | 건축학부(건축학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08459,HC2_2024_21609|HC2_2024_21610|HC2_2024_21667,경영학부(경영학전공) | 경영학부(글로벌금융전공) | 경영학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08460,HC2_2024_21612|HC2_2024_21668,경제학부 | 경제학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08462,HC2_2024_21659|HC2_2024_21660|HC2_2024_21661|HC2_2024_21662|HC2_2024_21710,공연영상창작학부(공간연출전공) | 공연영상창작학부(연극전공) | 공연영상창작학부(영화전공) | 공연영상창작학부 | 공연영상창작학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",5,,,,,
OC2024_08466,HC2_2024_21614|HC2_2024_21670,국제물류학과 | 국제물류학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08468,HC2_2024_21618|HC2_2024_21671,도시계획부동산학과 | 도시계획부동산학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08471,HC2_2024_21620,미디어커뮤니케이션학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08473,HC2_2024_21632|HC2_2024_21633|HC2_2024_21643,사회기반시스템공학부(도시시스템공학전공) | 사회기반시스템공학부(건설환경플랜트공학전공) | 사회기반시스템공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08475,HC2_2024_21621,산업보안학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08479,HC2_2024_21601,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08480,HC2_2024_21593|HC2_2024_21603|HC2_2024_21604,아시아문화학부(중국어문학전공) | 아시아문화학부 | 아시아문화학부(일본어문학전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08482,HC2_2024_21636|HC2_2024_21674,에너지시스템공학부 | 에너지시스템공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08486,HC2_2024_21595|HC2_2024_21596|HC2_2024_21597|HC2_2024_21598,유럽문화학부(독일어문학전공) | 유럽문화학부(러시아어문학전공) | 유럽문화학부(프랑스어문학전공) | 유럽문화학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08490,HC2_2024_21655|HC2_2024_21656,의학부(의예) | 의학부(의학),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08496,HC2_2024_21638|HC2_2024_21641,컴퓨터공학부(컴퓨터공학전공) | 컴퓨터공학부(소프트웨어전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08502,HC2_2024_21698|HC2_2024_21701|HC2_2024_21709|HC2_2024_21710,공연영상창작학부(사진전공) | 공연영상창작학부(무용전공) | 공연영상창작학부(문예창작전공) | 공연영상창작학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08503,HC2_2024_21699|HC2_2024_21700|HC2_2024_21711|HC2_2024_21719,글로벌예술학부(게임콘텐츠?애니메이션전공) | 글로벌예술학부 | 글로벌예술학부(TV방송연예전공) | 글로벌예술학부(실용음악전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08505,HC2_2024_21691|HC2_2024_21692|HC2_2024_21693|HC2_2024_21694|HC2_2024_21695|HC2_2024_21696|HC2_2024_21697,디자인학부 | 디자인학부(산업디자인전공) | 디자인학부(시각디자인전공) | 디자인학부(패션디자인전공) | 디자인학부(패션전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",7,,,,,
OC2024_08507,HC2_2024_21703|HC2_2024_21704|HC2_2024_21705|HC2_2024_21706,미술학부 | 미술학부(한국화전공) | 미술학부(서양화전공) | 미술학부(조소전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08509,HC2_2024_21680|HC2_2024_21682|HC2_2024_21683|HC2_2024_21686,생명자원공학부(식물생명공학전공) | 생명자원공학부(식물시스템과학전공) | 생명자원공학부(동물생명공학전공) | 생명자원공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08511,HC2_2024_21684,시스템생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08512,HC2_2024_21687|HC2_2024_21688|HC2_2024_21689,식품공학부 | 식품공학부(식품공학전공) | 식품공학부(식품영양전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08514,HC2_2024_21712|HC2_2024_21715|HC2_2024_21716|HC2_2024_21717|HC2_2024_21718,음악학부 | 음악학부(피아노전공) | 음악학부(관현악전공) | 음악학부(성악전공) | 음악학부(작곡전공),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",5,,,,,
OC2024_08517,HC2_2024_21708|HC2_2024_21713|HC2_2024_21714,전통예술학부(연희예술전공) | 전통예술학부(음악예술전공) | 전통예술학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",3,,,,,
OC2024_08523,HC2_2024_21885,선명상상담학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08524,HC2_2024_21882,포교사회학상담학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08542,HC2_2024_25555,소방안전학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08543,HC2_2024_25533,스포츠산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08545,HC2_2024_25564,식품제약학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08554,HC2_2024_25527|HC2_2024_25528|HC2_2024_25529|HC2_2024_25530|HC2_2024_25531|HC2_2024_25532|HC2_2024_25533|HC2_2024_25534|HC2_2024_25535|HC2_2024_25536,한국어교육문화학과 | 종교문화재학과 | 아동보육상담학과 | 종교문화학부 | 기타모집단위,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,62,,,,,
OC2024_08558,HC2_2024_25542,지역환경산업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08562,HC2_2024_25534,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08577,HC2_2024_22362,AI보건의료학부,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08580,HC2_2024_22373,미술치료학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08582,HC2_2024_22358,상담심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08585,HC2_2024_22368,식품생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08589,HC2_2024_22364|HC2_2024_22372,헬스케어융합학부(인문사회) | 헬스케어융합학부(자연과학),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08595,HC2_2024_26199,보건안전학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08608,HC2_2024_26183,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08616,HC2_2024_27014|HC2_2024_27015|HC2_2024_27018|HC2_2024_27019,글로벌커뮤니케이션학과(중화통상비즈니스전공) | 글로벌커뮤니케이션학과(베트남비즈니스전공) | 글로벌커뮤니케이션학과(영미문화전공) | 글로벌커뮤니케이션학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",4,,,,,
OC2024_08618,HC2_2024_27080,멀티미디어학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08623,HC2_2024_27042,미디어커뮤니케이션학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08626,HC2_2024_27084,설비소방학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08629,HC2_2024_27062|HC2_2024_27086,실용음악과 | 실용음악과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08636,HC2_2024_27028|HC2_2024_27029|HC2_2024_27036|HC2_2024_27038|HC2_2024_27068,호텔관광경영학과 | 호텔관광경영학부 | 호텔관광경영학부(호텔경영전공) | 호텔관광경영학부(관광경영전공) | 호텔관광경영학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",5,,,,,
OC2024_08641,HC2_2024_26775|HC2_2024_26777,초등교육학과 | 초등교육학과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08653,HC2_2024_22041|HC2_2024_22042,건축학과 | 건축학과(5),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08699,HC2_2024_22055|HC2_2024_22123,에너지융합공학과 | 에너지융합공학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08714,HC2_2024_22075,제약공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08726,HC2_2024_22002,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08749,HC2_2024_26002,외식조리창업학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08756,HC2_2024_25978,항공서비스학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08759,HC2_2024_26001,호텔조리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08760,HC2_2024_26004,호텔조리베이커리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08769,HC2_2024_22188|HC2_2024_22189|HC2_2024_22190|HC2_2024_22191|HC2_2024_22192|HC2_2024_22193|HC2_2024_22194|HC2_2024_22195|HC2_2024_22196|HC2_2024_22197,아동상담심리학과 | 신학과 | 기타모집단위 | 호크마교양교육원 | 사회복지학과,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,13,,,,,
OC2024_08781,HC2_2024_26816|HC2_2024_26818,초등교육학과 | 초등교육학과(심화과정),manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08816,HC2_2024_05261,리더십과조직과학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08822,HC2_2024_05329|HC2_2024_05330,미생물분자생명과학과 | 미생물?분자생명과학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08823,HC2_2024_05329|HC2_2024_05330,미생물분자생명과학과 | 미생물?분자생명과학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08838,HC2_2024_05337,수의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08839,HC2_2024_05336,수의예과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08847,HC2_2024_05253,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08872,HC2_2024_05322,정밀응용화학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08925,HC2_2024_05587|HC2_2024_05588,생명과학과 | 생명과학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08935,HC2_2024_05565|HC2_2024_05566,소프트웨어학과 | 소프트웨어학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08939,HC2_2024_05600,수의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08940,HC2_2024_05599,수의예과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08944,HC2_2024_05596,식물의학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08950,HC2_2024_05611,식품생명공학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08953,HC2_2024_05521,심리학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08964,HC2_2024_05586,응용생명공학부 특용식물학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_08970,HC2_2024_05557|HC2_2024_05558,전자공학과 | 전자공학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_08999,HC2_2024_22273,글로벌문화경영학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09000,HC2_2024_22272,글로벌문화산업경영학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09004,HC2_2024_22274|HC2_2024_22275,신학과 | 신학부,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09009,HC2_2024_22326|HC2_2024_22327,ICT환경융합전공 | ICT환경융합학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09022,HC2_2024_22335|HC2_2024_22336,미디어디자인전공 | 미디어디자인학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09027,HC2_2024_22320|HC2_2024_22321,스마트콘텐츠전공 | 스마트콘텐츠학과,manual_pending,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09064,HC2_2024_06531|HC2_2024_06532|HC2_2024_06533|HC2_2024_06534|HC2_2024_06535|HC2_2024_06536|HC2_2024_06537|HC2_2024_06538|HC2_2024_06539|HC2_2024_06540,문예창작미디어콘텐츠홍보전공 | 영미언어문화전공 | 영어학과 | 인문융합공공인재학부 | 기타모집단위,unmatched,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,103,,,,,
OC2024_09072,HC2_2024_06531,문예창작미디어콘텐츠홍보전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09073,HC2_2024_06546,미디어문예창작학과,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09080,HC2_2024_06612,상담심리학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09081,HC2_2024_06585|HC2_2024_06586,생명공학과 | 생명공학부,manual_pending,multiple_candidates,"school+campus+suffix-reduced exact unique; multiple D01 rows remain, no automatic choice",2,,,,,
OC2024_09090,HC2_2024_06592,식품생명공학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09104,HC2_2024_06587,응용생명공학전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
OC2024_09114,HC2_2024_06617,정보보안전공,manual_pending,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,1,,,,,
