dept_canonical_id,dept_name_canonical,reference_rows,reference_schools,alias_count,support_level,canonical_qa_status
DEP_000566,무도경호,8,3,3,rare,pass
DEP_000567,산림조경,8,3,2,rare,pass
DEP_000568,서양화과,8,3,1,rare,pass
DEP_000569,에너지환경공,6,3,1,rare,pass
DEP_000570,교통공,9,3,1,rare,pass
DEP_000571,초등생활과학교육과,6,3,1,rare,pass
DEP_000572,원예생명과,8,3,1,rare,pass
DEP_000573,생물환경화,9,3,1,rare,pass
DEP_000574,물류통상,8,3,3,rare,pass
DEP_000575,신소재화,8,3,2,rare,pass
DEP_000576,광고홍보학,10,3,1,rare,pass
DEP_000577,만화・애니메이션,9,3,1,rare,pass
DEP_000578,정보통계학,9,3,1,rare,pass
DEP_000579,조경학,5,3,1,rare,pass
DEP_000580,글로벌자율,9,3,3,rare,pass
DEP_000581,디지털마케팅,8,3,1,rare,pass
DEP_000582,보건의료관리,6,3,1,rare,pass
DEP_000583,의료재활,6,3,1,rare,pass
DEP_000584,신학,8,3,2,rare,pass
DEP_000585,의료IT,11,3,1,rare,pass
DEP_000586,축산,8,3,1,rare,pass
DEP_000587,동물생명공,6,3,1,rare,pass
DEP_000588,스마트경영,6,3,2,rare,pass
DEP_000589,프랑스,7,3,1,rare,pass
DEP_000590,환경,8,3,1,rare,pass
DEP_000591,응용물리,11,3,2,rare,pass
DEP_000592,해양생명과,8,3,1,rare,pass
DEP_000593,공간정보공,8,3,1,rare,pass
DEP_000594,리빙디자인,7,3,1,rare,pass
DEP_000595,중국어과,6,3,1,rare,pass
DEP_000596,사회학,8,3,2,rare,pass
DEP_000597,프랑스어,8,3,3,rare,pass
DEP_000598,동물보건,6,3,1,rare,pass
DEP_000599,전자물리,8,3,2,rare,pass
DEP_000600,독일언어문화,7,3,2,rare,pass
DEP_000601,아동학,6,3,1,rare,pass
DEP_000602,글로벌문화콘텐츠,6,3,1,rare,pass
DEP_000603,전기에너지공,6,3,1,rare,pass
DEP_000604,아동가족복지,8,3,1,rare,pass
DEP_000605,기계융합공,6,3,2,rare,pass
DEP_000606,반도체물리,9,3,2,rare,pass
DEP_000607,역사문화학,14,3,1,rare,pass
DEP_000608,원불교,6,3,2,rare,pass
DEP_000609,창의융합,11,3,4,rare,pass
DEP_000610,한국어문학,7,3,2,rare,pass
DEP_000611,보건의료정보,6,3,1,rare,pass
DEP_000612,러시아언어문화,9,3,2,rare,pass
DEP_000613,한국,10,3,1,rare,pass
DEP_000614,의용공,6,3,1,rare,pass
DEP_000615,관광개발,8,3,1,rare,pass
DEP_000616,응용화학,10,3,1,rare,pass
DEP_000617,불어교육과,8,3,1,rare,pass
DEP_000618,스마트IT,7,3,2,rare,pass
DEP_000619,의생명화,7,3,1,rare,pass
DEP_000620,응용소프트웨어,7,3,2,rare,pass
DEP_000621,지능형반도체공,8,3,1,rare,pass
DEP_000622,기계로봇공,10,3,2,rare,pass
DEP_000623,경찰소방,10,3,4,rare,pass
DEP_000624,스페인어중남미,7,3,1,rare,pass
DEP_000625,역사문화콘텐츠,11,3,2,rare,pass
DEP_000626,스마트보안,7,3,2,rare,pass
DEP_000627,디자인패션디자인,9,3,1,rare,pass
DEP_000628,문화재,7,3,1,rare,pass
DEP_000629,재활,8,3,1,rare,pass
DEP_000630,자동차기계공,11,3,2,rare,pass
DEP_000631,국방기술,6,3,2,rare,pass
DEP_000632,미국학,10,3,1,rare,pass
DEP_000633,기계설계,8,3,2,rare,pass
DEP_000634,미래모빌리티공,5,3,2,rare,pass
DEP_000635,에너지신소재공,6,3,1,rare,pass
DEP_000636,주얼리디자인,10,3,2,rare,pass
DEP_000637,불어불문학,8,3,1,rare,pass
DEP_000638,재활치료,6,3,3,rare,pass
DEP_000639,스마트농산업,6,3,2,rare,pass
DEP_000640,바이오공,6,3,2,rare,pass
DEP_000641,바이오융합공,6,3,1,rare,pass
DEP_000642,복지상담,7,3,1,rare,pass
DEP_000643,국가안보,5,3,1,rare,pass
DEP_000644,종교,8,3,1,rare,pass
DEP_000645,글로벌,11,3,1,rare,pass
DEP_000646,글로벌한국학,5,3,1,rare,pass
DEP_000647,중어중국학,6,3,1,rare,pass
DEP_000648,프랑스어과,11,3,1,rare,pass
DEP_000649,서비스경영,5,3,3,rare,pass
DEP_000650,디지털금융,6,3,2,rare,pass
DEP_000651,글로벌융합,5,3,1,rare,pass
DEP_000652,문화유산,11,3,2,rare,pass
DEP_000653,반도체융합,6,3,2,rare,pass
DEP_000654,국제관광,10,3,3,rare,pass
DEP_000655,불교학,6,3,1,rare,pass
DEP_000656,전기전자융합,7,3,3,rare,pass
DEP_000657,ICT융합,5,3,2,rare,pass
DEP_000658,글로벌한국어교육,6,3,1,rare,pass
DEP_000659,러시아어과,5,3,1,rare,pass
DEP_000660,공공행정학,5,3,1,rare,pass
DEP_000661,제어계측공,6,3,1,rare,pass
DEP_000662,식품생명과,3,3,3,rare,pass
DEP_000663,농,4,2,1,rare,pass
DEP_000664,보건환경안전,6,2,1,rare,pass
DEP_000665,동양,6,2,1,rare,pass
DEP_000666,간호학,5,2,1,rare,pass
DEP_000667,사회과,9,2,1,rare,pass
DEP_000668,디자인컨버전스,6,2,2,rare,pass
DEP_000669,공연영상창작,20,2,6,rare,pass
DEP_000670,전자·전기공,4,2,2,rare,pass
DEP_000671,글로벌통상,6,2,1,rare,pass
DEP_000672,보건의료복지,8,2,2,rare,pass
DEP_000673,상담심리치료,8,2,1,rare,pass
DEP_000674,기계・자동차공,6,2,1,rare,pass
DEP_000675,공공안전,6,2,2,rare,pass
DEP_000676,유통마케팅,4,2,1,rare,pass
DEP_000677,보건환경,4,2,2,rare,pass
DEP_000678,디자인시각디자인,5,2,1,rare,pass
DEP_000679,디자인공,8,2,3,rare,pass
DEP_000680,디자인조형,7,2,2,rare,pass
DEP_000681,국제스포츠,7,2,2,rare,pass
DEP_000682,제약생명공,6,2,1,rare,pass
DEP_000683,뉴미디어디자인,7,2,1,rare,pass
DEP_000684,병원경영,10,2,1,rare,pass
DEP_000685,공공정책,15,2,3,rare,pass
DEP_000686,에너지시스템공,6,2,2,rare,pass
DEP_000687,사회환경공,6,2,2,rare,pass
DEP_000688,커뮤니케이션,8,2,1,rare,pass
DEP_000689,헤어디자인,8,2,1,rare,pass
DEP_000690,AI・빅데이터,7,2,1,rare,pass
DEP_000691,컴퓨터정보통신공학,4,2,1,rare,pass
DEP_000692,융합공,6,2,2,rare,pass
DEP_000693,사진영상,4,2,2,rare,pass
DEP_000694,시스템생명공,8,2,1,rare,pass
DEP_000695,지적,8,2,1,rare,pass
DEP_000696,특수교육,8,2,2,rare,pass
DEP_000697,의료IT공,8,2,1,rare,pass
DEP_000698,기계공기계공학,7,2,1,rare,pass
DEP_000699,언론홍보,8,2,1,rare,pass
DEP_000700,인공지능소프트웨어,6,2,1,rare,pass
DEP_000701,국제경영학,5,2,1,rare,pass
DEP_000702,통합치유,6,2,1,rare,pass
DEP_000703,청소년코칭상담,7,2,1,rare,pass
DEP_000704,글로벌경영학,6,2,1,rare,pass
DEP_000705,동양무예,6,2,1,rare,pass
DEP_000706,한방건강관리,3,2,1,rare,pass
DEP_000707,전자재료공,6,2,1,rare,pass
DEP_000708,영미,8,2,1,rare,pass
DEP_000709,항공서비스학,6,2,2,rare,pass
DEP_000710,멀티디자인,6,2,1,rare,pass
DEP_000711,에너지・전기공,4,2,2,rare,pass
DEP_000712,동물보건복지,4,2,1,rare,pass
DEP_000713,한국어다문화,4,2,2,rare,pass
DEP_000714,의상,8,2,1,rare,pass
DEP_000715,냉동공조공,4,2,1,rare,pass
DEP_000716,멀티미디어디자인,6,2,2,rare,pass
DEP_000717,항공우주공학,8,2,1,rare,pass
DEP_000718,상담심리사회복지,6,2,2,rare,pass
DEP_000719,영화과,6,2,2,rare,pass
DEP_000720,건축사회환경공,6,2,1,rare,pass
DEP_000721,물류시스템공,4,2,1,rare,pass
DEP_000722,뷰티,4,2,1,rare,pass
DEP_000723,소방안,5,2,1,rare,pass
DEP_000724,외식조리영양,5,2,1,rare,pass
DEP_000725,드론공간정보공,6,2,1,rare,pass
DEP_000726,의류패션,4,2,1,rare,pass
DEP_000727,경제경제학,6,2,1,rare,pass
DEP_000728,컴퓨터과학,6,2,1,rare,pass
DEP_000729,스포츠비즈니스,6,2,2,rare,pass
DEP_000730,영어통번역,8,2,3,rare,pass
DEP_000731,글로벌무역물류,6,2,1,rare,pass
DEP_000732,융합시스템공,4,2,1,rare,pass
DEP_000733,국악,5,2,2,rare,pass
DEP_000734,기계정보공,5,2,1,rare,pass
DEP_000735,신산업융합,8,2,4,rare,pass
DEP_000736,제어계측공학,4,2,1,rare,pass
DEP_000737,항공소프트웨어공,4,2,1,rare,pass
DEP_000738,의류디자인,6,2,1,rare,pass
DEP_000739,스포츠재활복지,4,2,1,rare,pass
DEP_000740,연기과,5,2,1,rare,pass
DEP_000741,전자통신공,4,2,1,rare,pass
DEP_000742,베트남어과,8,2,1,rare,pass
DEP_000743,호텔관광경영학,7,2,1,rare,pass
DEP_000744,스마트정보통신공,4,2,1,rare,pass
DEP_000745,대기환경과,6,2,1,rare,pass
DEP_000746,교회음악,5,2,1,rare,pass
DEP_000747,노인체육복지,4,2,1,rare,pass
DEP_000748,시각디자인과,4,2,1,rare,pass
DEP_000749,체육체육학,4,2,1,rare,pass
DEP_000750,생활복지,8,2,1,rare,pass
DEP_000751,빅데이터경영공,5,2,2,rare,pass
DEP_000752,해양,6,2,1,rare,pass
DEP_000753,파이낸스경영,8,2,1,rare,pass
DEP_000754,산업심리,4,2,1,rare,pass
DEP_000755,무인항공기,8,2,1,rare,pass
DEP_000756,생활조형디자인,6,2,1,rare,pass
DEP_000757,스포츠문화,4,2,2,rare,pass
DEP_000758,화공생물공,4,2,1,rare,pass
DEP_000759,바이오메디컬공학,8,2,1,rare,pass
DEP_000760,금융경제,4,2,1,rare,pass
DEP_000761,시스템경영공,6,2,1,rare,pass
DEP_000762,심리치료,8,2,1,rare,pass
DEP_000763,산업시스템공학,6,2,1,rare,pass
DEP_000764,신소재공전자재료공학,7,2,1,rare,pass
DEP_000765,경영경제,6,2,1,rare,pass
DEP_000766,자동차IT융합,6,2,2,rare,pass
DEP_000767,보건안,9,2,1,rare,pass
DEP_000768,실버산업,8,2,1,rare,pass
DEP_000769,실용음악학,4,2,1,rare,pass
DEP_000770,공업디자인,5,2,2,rare,pass
DEP_000771,스마트시티공,5,2,2,rare,pass
DEP_000772,상담,5,2,1,rare,pass
DEP_000773,디지털경영,6,2,2,rare,pass
DEP_000774,항공전자공,6,2,1,rare,pass
DEP_000775,호텔항공경영,4,2,1,rare,pass
DEP_000776,소방공,5,2,1,rare,pass
DEP_000777,전자컴퓨터공,5,2,2,rare,pass
DEP_000778,불교,6,2,1,rare,pass
DEP_000779,전기전자제어공,8,2,2,rare,pass
DEP_000780,메이크업디자인,4,2,1,rare,pass
DEP_000781,패션디자인과,4,2,2,rare,pass
DEP_000782,국제법무,7,2,2,rare,pass
DEP_000783,분자생물,6,2,1,rare,pass
DEP_000784,해킹보안,6,2,1,rare,pass
DEP_000785,해양공,6,2,1,rare,pass
DEP_000786,보건행정학,6,2,1,rare,pass
DEP_000787,물류무역,6,2,1,rare,pass
DEP_000788,도예,6,2,1,rare,pass
DEP_000789,스포츠운동과,5,2,1,rare,pass
DEP_000790,융합기술공,9,2,4,rare,pass
DEP_000791,스포츠건강과,12,2,1,rare,pass
DEP_000792,스포츠건강관리학,8,2,1,rare,pass
DEP_000793,정보공학,3,2,1,rare,pass
DEP_000794,바이오헬스융합,9,2,2,rare,pass
DEP_000795,기계시스템,6,2,2,rare,pass
DEP_000796,글로벌스포츠산업,8,2,1,rare,pass
DEP_000797,응용생물,6,2,1,rare,pass
DEP_000798,동물생명과학,4,2,1,rare,pass
DEP_000799,방송연예,8,2,2,rare,pass
DEP_000800,환경에너지공학,6,2,2,rare,pass
DEP_000801,영화예술,5,2,2,rare,pass
DEP_000802,스마트모빌리티공학,5,2,1,rare,pass
DEP_000803,임상심리,8,2,2,rare,pass
DEP_000804,디자인산업디자인,5,2,1,rare,pass
DEP_000805,빅데이터응용,6,2,1,rare,pass
DEP_000806,생명시스템,6,2,1,rare,pass
DEP_000807,생체의공,5,2,1,rare,pass
DEP_000808,해양스포츠,4,2,2,rare,pass
DEP_000809,외식산업,4,2,2,rare,pass
DEP_000810,농생명과,6,2,1,rare,pass
DEP_000811,평생교육상담,6,2,1,rare,pass
DEP_000812,아랍어과,7,2,1,rare,pass
DEP_000813,융합예술,6,2,2,rare,pass
DEP_000814,심리상담,4,2,1,rare,pass
DEP_000815,문화미디어,6,2,2,rare,pass
DEP_000816,대기과,6,2,1,rare,pass
DEP_000817,예술,15,2,7,rare,pass
DEP_000818,공업화학,4,2,1,rare,pass
DEP_000819,건설환경융합공,4,2,1,rare,pass
DEP_000820,천문우주,6,2,1,rare,pass
DEP_000821,뷰티비즈니스,4,2,1,rare,pass
DEP_000822,환경생명공,5,2,1,rare,pass
DEP_000823,항공호텔관광경영,4,2,1,rare,pass
DEP_000824,글로벌커뮤니케이션,10,2,4,rare,pass
DEP_000825,환경시스템공,6,2,1,rare,pass
DEP_000826,공연예술무용,4,2,2,rare,pass
DEP_000827,공예,7,2,2,rare,pass
DEP_000828,미디어영상광고홍보,5,2,1,rare,pass
DEP_000829,식물생명과,6,2,1,rare,pass
DEP_000830,첨단소재공,5,2,1,rare,pass
DEP_000831,뷰티화장품,5,2,2,rare,pass
DEP_000832,프랑스어문,6,2,2,rare,pass
DEP_000833,스마트ICT융합공,6,2,1,rare,pass
DEP_000834,벤처경영,6,2,1,rare,pass
DEP_000835,조선해양시스템공,7,2,3,rare,pass
DEP_000836,바이오공학,6,2,1,rare,pass
DEP_000837,기술경영,6,2,2,rare,pass
DEP_000838,정보보안공,4,2,1,rare,pass
DEP_000839,첨단신소재공,6,2,1,rare,pass
DEP_000840,독일,5,2,1,rare,pass
DEP_000841,전자정보공,5,2,1,rare,pass
DEP_000842,자산관리,4,2,2,rare,pass
DEP_000843,사물인터넷,7,2,1,rare,pass
DEP_000844,식품외식산업,5,2,1,rare,pass
DEP_000845,빅데이터사이언스,6,2,2,rare,pass
DEP_000846,생물산업기계공,8,2,1,rare,pass
DEP_000847,유럽언어문화,13,2,5,rare,pass
DEP_000848,서어서문,8,2,1,rare,pass
DEP_000849,고고,7,2,1,rare,pass
DEP_000850,바이오코스메틱,7,2,2,rare,pass
DEP_000851,생태조경디자인,4,2,1,rare,pass
DEP_000852,건강스포츠,5,2,2,rare,pass
DEP_000853,나노융합공,9,2,2,rare,pass
DEP_000854,전기전자컴퓨터공,6,2,2,rare,pass
DEP_000855,환경생명화,6,2,1,rare,pass
DEP_000856,부동산자산경영,5,2,2,rare,pass
DEP_000857,인공지능응용,5,2,1,rare,pass
DEP_000858,식품과,7,2,2,rare,pass
DEP_000859,재난안전소방,7,2,1,rare,pass
DEP_000860,소비자아동,10,2,3,rare,pass
DEP_000861,디자인테크놀로지,6,2,2,rare,pass
DEP_000862,엔터테인먼트,5,2,1,rare,pass
DEP_000863,노인복지상담,4,2,1,rare,pass
DEP_000864,미래에너지공,5,2,1,rare,pass
DEP_000865,포르투갈어과,7,2,2,rare,pass
DEP_000866,앙트러프러너십,6,2,1,rare,pass
DEP_000867,에너지소재공학,6,2,1,rare,pass
DEP_000868,스포츠복지,7,2,1,rare,pass
DEP_000869,외식조리제과제빵,3,2,2,rare,pass
DEP_000870,해양건설공,6,2,1,rare,pass
DEP_000871,연기,7,2,2,rare,pass
DEP_000872,레저스포츠학,6,2,1,rare,pass
DEP_000873,빅데이터융합,5,2,2,rare,pass
DEP_000874,인더스트리얼디자인,4,2,1,rare,pass
DEP_000875,항공운항서비스,4,2,1,rare,pass
DEP_000876,인재개발,5,2,1,rare,pass
DEP_000877,조리외식경영학,10,2,1,rare,pass
DEP_000878,반도체전자공,8,2,3,rare,pass
DEP_000879,식품조리,6,2,2,rare,pass
DEP_000880,웹툰콘텐츠,4,2,1,rare,pass
DEP_000881,입체조형,3,2,2,rare,pass
DEP_000882,한국사,7,2,1,rare,pass
DEP_000883,의생명융합공,7,2,2,rare,pass
DEP_000884,도시・교통공,5,2,1,rare,pass
DEP_000885,생활디자인,7,2,1,rare,pass
DEP_000886,모델연기,6,2,2,rare,pass
DEP_000887,지능로봇공,6,2,1,rare,pass
DEP_000888,기독교교육,4,2,1,rare,pass
DEP_000889,바이오식품공,6,2,1,rare,pass
DEP_000890,재활의료공,4,2,1,rare,pass
DEP_000891,관광컨벤션,7,2,1,rare,pass
DEP_000892,인테리어재료공,4,2,1,rare,pass
DEP_000893,선박해양공,7,2,1,rare,pass
DEP_000894,탄소융합공,4,2,1,rare,pass
DEP_000895,경찰・행정,4,2,2,rare,pass
DEP_000896,글로벌비즈니스학,4,2,2,rare,pass
DEP_000897,스포츠지도학,6,2,1,rare,pass
DEP_000898,경호보안,3,2,2,rare,pass
DEP_000899,스포츠의학,6,2,1,rare,pass
DEP_000900,미디어문화,5,2,2,rare,pass
DEP_000901,K-POP,7,2,2,rare,pass
DEP_000902,헬리콥터조종,5,2,1,rare,pass
DEP_000903,한국화,4,2,1,rare,pass
DEP_000904,산림환경자원,4,2,1,rare,pass
DEP_000905,산업융합공,6,2,1,rare,pass
DEP_000906,통계데이터사이언스,7,2,1,rare,pass
DEP_000907,부동산금융,6,2,1,rare,pass
DEP_000908,이탈리아어과,8,2,1,rare,pass
DEP_000909,초등유아교육과,4,2,1,rare,pass
DEP_000910,지구시스템과,6,2,2,rare,pass
DEP_000911,약학계열,3,2,2,rare,pass
DEP_000912,부동산지적,4,2,1,rare,pass
DEP_000913,비즈니스컨설팅,4,2,1,rare,pass
DEP_000914,해양경찰학,6,2,1,rare,pass
DEP_000915,교회실용음악,3,2,2,rare,pass
DEP_000916,태권도학,4,2,1,rare,pass
DEP_000917,화장품공,3,2,1,rare,pass
DEP_000918,초등특수교육,4,2,1,rare,pass
DEP_000919,특수체육,5,2,2,rare,pass
DEP_000920,원예생명공,4,2,1,rare,pass
DEP_000921,러시아어,6,2,2,rare,pass
DEP_000922,사회복지상담심리,5,2,2,rare,pass
DEP_000923,파이버시스템공,4,2,1,rare,pass
DEP_000924,스마트IoT,5,2,1,rare,pass
DEP_000925,스페인・중남미,5,2,1,rare,pass
DEP_000926,실내환경디자인,6,2,2,rare,pass
DEP_000927,일어일본학,5,2,1,rare,pass
DEP_000928,환경원예,4,2,1,rare,pass
DEP_000929,고고문화인류,5,2,1,rare,pass
DEP_000930,골프학,4,2,1,rare,pass
DEP_000931,군사안보,6,2,1,rare,pass
DEP_000932,말산업,4,2,1,rare,pass
DEP_000933,신소재물리,5,2,2,rare,pass
DEP_000934,외식조리창업,4,2,2,rare,pass
DEP_000935,인문문화,7,2,1,rare,pass
DEP_000936,스마트자동차공,9,2,2,rare,pass
DEP_000937,스포츠레저산업,4,2,1,rare,pass
DEP_000938,인테리어디자인,3,2,1,rare,pass
DEP_000939,반려동물관리,6,2,1,rare,pass
DEP_000940,유통경영,5,2,2,rare,pass
DEP_000941,아동심리교육,5,2,2,rare,pass
DEP_000942,스포츠레저학,8,2,1,rare,pass
DEP_000943,조경・정원디자인,7,2,2,rare,pass
DEP_000944,생명환경,3,2,2,rare,pass
DEP_000945,중독재활복지,4,2,1,rare,pass
DEP_000946,스포츠아웃도어,4,2,1,rare,pass
DEP_000947,스마트유통물류,4,2,1,rare,pass
DEP_000948,기독교교육상담,4,2,1,rare,pass
DEP_000949,임산공,6,2,1,rare,pass
DEP_000950,전통건축,8,2,1,rare,pass
DEP_000951,화학신소재,4,2,2,rare,pass
DEP_000952,생명화학공학,4,2,1,rare,pass
DEP_000953,물류유통경영,10,2,1,rare,pass
DEP_000954,패션디자인산업,3,2,1,rare,pass
DEP_000955,국제지역학,4,2,1,rare,pass
DEP_000956,국제관광경영,6,2,2,rare,pass
DEP_000957,글로벌항공서비스,4,2,1,rare,pass
DEP_000958,환경디자인,4,2,2,rare,pass
DEP_000959,한국언어문화,4,2,2,rare,pass
DEP_000960,뷰티메디컬,4,2,1,rare,pass
DEP_000961,전통연희,6,2,2,rare,pass
DEP_000962,지능형소프트웨어,6,2,2,rare,pass
DEP_000963,인문문화융합,3,2,2,rare,pass
DEP_000964,바이오시스템공,4,2,1,rare,pass
DEP_000965,중등특수교육,4,2,1,rare,pass
DEP_000966,빅데이터경영,4,2,1,rare,pass
DEP_000967,아동복지상담,7,2,2,rare,pass
DEP_000968,물리교육,4,2,1,rare,pass
DEP_000969,미술사,7,2,1,rare,pass
DEP_000970,청소년상담,5,2,1,rare,pass
DEP_000971,공공안전학,4,2,1,rare,pass
DEP_000972,융합바이오시스템기계공,8,2,1,rare,pass
DEP_000973,언어치료학,4,2,1,rare,pass
DEP_000974,의약바이오,9,2,2,rare,pass
DEP_000975,반도체・전자공,4,2,1,rare,pass
DEP_000976,생물교육,4,2,1,rare,pass
DEP_000977,프랑스어문학,4,2,2,rare,pass
DEP_000978,고고미술사학,4,2,1,rare,pass
DEP_000979,스포츠융합,3,2,1,rare,pass
DEP_000980,중국어교육과,8,2,1,rare,pass
DEP_000981,러시아중앙아시아,4,2,1,rare,pass
DEP_000982,휴먼헬스케어,5,2,1,rare,pass
DEP_000983,국제한국어교육,6,2,2,rare,pass
DEP_000984,인도,5,2,2,rare,pass
DEP_000985,태권도경호,3,2,1,rare,pass
DEP_000986,전자·정보통신공,7,2,1,rare,pass
DEP_000987,항공서비스경영,4,2,1,rare,pass
DEP_000988,독어독문학,4,2,1,rare,pass
DEP_000989,동물생명과,4,2,1,rare,pass
DEP_000990,글로벌무역통상,4,2,2,rare,pass
DEP_000991,식품생물공,7,2,1,rare,pass
DEP_000992,글로벌한국어,6,2,2,rare,pass
DEP_000993,사회복지경영,8,2,2,rare,pass
DEP_000994,동물생명공학,4,2,1,rare,pass
DEP_000995,항노화신소재과,4,2,1,rare,pass
DEP_000996,국제지역,5,2,2,rare,pass
DEP_000997,항공교통관리,4,2,1,rare,pass
DEP_000998,화공신소재공,5,2,1,rare,pass
DEP_000999,화장품학,7,2,1,rare,pass
DEP_001000,국방,6,2,1,rare,pass
DEP_001001,드론,4,2,2,rare,pass
DEP_001002,외국어,3,2,1,rare,pass
DEP_001003,스마트전력공학,4,2,1,rare,pass
DEP_001004,항공컴퓨터,4,2,1,rare,pass
DEP_001005,스마트융합보안,7,2,2,rare,pass
DEP_001006,에너지융합공,3,2,1,rare,pass
DEP_001007,한국무용,4,2,1,rare,pass
DEP_001008,중독재활상담,6,2,1,rare,pass
DEP_001009,전기자동차,6,2,2,rare,pass
DEP_001010,음악피아노,4,2,2,rare,pass
DEP_001011,에너지전기공,6,2,1,rare,pass
DEP_001012,문화관광경영,4,2,1,rare,pass
DEP_001013,글로벌한국어문화,4,2,2,rare,pass
DEP_001014,의료IT융합,5,2,2,rare,pass
DEP_001015,사회적경제,5,2,1,rare,pass
DEP_001016,스마트시티,4,2,2,rare,pass
DEP_001017,문예창작학,4,2,2,rare,pass
DEP_001018,스마트제조공,4,2,1,rare,pass
DEP_001019,배터리공,5,2,1,rare,pass
DEP_001020,음악관현악,4,2,2,rare,pass
DEP_001021,소방방재공,6,2,1,rare,pass
DEP_001022,고분자나노공,4,2,1,rare,pass
DEP_001023,첨단재료공,8,2,1,rare,pass
DEP_001024,부동산학,6,2,1,rare,pass
DEP_001025,아트앤테크놀로지,6,2,2,rare,pass
DEP_001026,융합전자공학,5,2,1,rare,pass
DEP_001027,중독상담,4,2,2,rare,pass
DEP_001028,특수체육학,4,2,2,rare,pass
DEP_001029,지식재산,4,2,1,rare,pass
DEP_001030,해양바이오식품,4,2,1,rare,pass
DEP_001031,바이오식품산업,4,2,2,rare,pass
DEP_001032,정치학,4,2,1,rare,pass
DEP_001033,공연음악예술,4,2,1,rare,pass
DEP_001034,스마트팜농산업,4,2,1,rare,pass
DEP_001035,운동재활복지,4,2,1,rare,pass
DEP_001036,언어재활상담,6,2,1,rare,pass
DEP_001037,빅데이터인공지능,6,2,2,rare,pass
DEP_001038,신재생에너지,6,2,2,rare,pass
DEP_001039,항공경영,4,2,1,rare,pass
DEP_001040,글로벌자유,4,2,1,rare,pass
