univ_name_std,dept_name_std,major_group,regular_terms_observed,dept_strict_key,dept_loose_key,dept_canonical_id,dept_name_canonical,grade_canonical_match_status
강남대학교,음악,예체능디자인,2,음악,음악,DEP_000028,음악,strict_alias_matched
강남대학교,인공지능융합공,컴퓨터AI,2,인공지능융합공,인공지능융합공,DEP_001342,인공지능융합공,strict_alias_matched
강남대학교,정경,기타,2,정경,정경,DEP_001114,정경,strict_alias_matched
강남대학교,중등특수교육과,교육,2,중등특수교육과,중등특수교육과,DEP_000166,중등특수교육과,strict_alias_matched
강남대학교,초등특수교육과,교육,2,초등특수교육과,초등특수교육과,DEP_000250,초등특수교육과,strict_alias_matched
강남대학교,한영문화콘텐츠,언어인문,2,한영문화콘텐츠,한영문화콘텐츠,DEP_002681,한영문화콘텐츠,strict_alias_matched
강서대학교,AI기반경영,경영경제,2,ai기반경영,ai기반경영,DEP_001999,AI기반경영,strict_alias_matched
강서대학교,G2빅데이터경영,경영경제,2,g2빅데이터경영,g2빅데이터경영,DEP_001137,G2빅데이터경영,strict_alias_matched
강서대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
강서대학교,경영,경영경제,2,경영,경영,DEP_000001,경영,strict_alias_matched
강서대학교,빅데이터경영,경영경제,2,빅데이터경영,빅데이터경영,DEP_000966,빅데이터경영,strict_alias_matched
강서대학교,사회복지,사회복지상담심리,2,사회복지,사회복지,DEP_000002,사회복지,strict_alias_matched
강서대학교,산업경영,경영경제,1,산업경영,산업경영,DEP_000261,산업경영,strict_alias_matched
강서대학교,상담심리,사회복지상담심리,2,상담심리,상담심리,DEP_000023,상담심리,strict_alias_matched
강서대학교,식품영양,생명식품농림,2,식품영양,식품영양,DEP_000005,식품영양,strict_alias_matched
강서대학교,신,신학종교,2,신,신,DEP_000033,신,strict_alias_matched
강서대학교,실용음악,예체능디자인,2,실용음악,실용음악,DEP_000070,실용음악,strict_alias_matched
강서대학교,아동,사회복지상담심리,2,아동,아동,DEP_000069,아동,strict_alias_matched
강서대학교,아동가족복지,사회복지상담심리,2,아동가족복지,아동가족복지,DEP_000604,아동가족복지,strict_alias_matched
강서대학교,음악콘텐츠,예체능디자인,2,음악콘텐츠,음악콘텐츠,DEP_002259,음악콘텐츠,strict_alias_matched
강원대학교,AI융합,컴퓨터AI,2,ai융합,ai융합,DEP_000150,AI융합,strict_alias_matched
강원대학교,가정교육과,교육,2,가정교육과,가정교육과,DEP_000163,가정교육과,strict_alias_matched
강원대학교,간호,간호,2,간호,간호,DEP_000003,간호,strict_alias_matched
강원대학교,건축,건축토목환경,2,건축,건축,DEP_000009,건축,strict_alias_matched
강원대학교,건축·토목·환경공,건축토목환경,2,건축·토목·환경공,건축토목환경공,DEP_004220,건축·토목·환경공,strict_alias_matched
강원대학교,건축공학,건축토목환경,2,건축공학,건축공학,DEP_000065,건축공학,strict_alias_matched
강원대학교,건축학,건축토목환경,2,건축학,건축학,DEP_000063,건축학,strict_alias_matched
강원대학교,경영·회계,경영경제,1,경영·회계,경영회계,DEP_004606,경영·회계,strict_alias_matched
강원대학교,경영학,경영경제,2,경영학,경영학,DEP_000045,경영학,strict_alias_matched
강원대학교,경제학,경영경제,2,경제학,경제학,DEP_000126,경제학,strict_alias_matched
강원대학교,과학교육,교육,1,과학교육,과학교육,DEP_004242,과학교육,strict_alias_matched
강원대학교,관광경영,경영경제,2,관광경영,관광경영,DEP_000059,관광경영,strict_alias_matched
강원대학교,교육,교육,2,교육,교육,DEP_000027,교육,strict_alias_matched
강원대학교,국어교육과,교육,2,국어교육과,국어교육과,DEP_000026,국어교육과,strict_alias_matched
강원대학교,국어국문,언어인문,2,국어국문,국어국문,DEP_000012,국어국문,strict_alias_matched
강원대학교,국어국문학,언어인문,2,국어국문학,국어국문학,DEP_000123,국어국문학,strict_alias_matched
강원대학교,국제무역,경영경제,2,국제무역,국제무역,DEP_000230,국제무역,strict_alias_matched
강원대학교,국제무역학,경영경제,2,국제무역학,국제무역학,DEP_004210,국제무역학,strict_alias_matched
강원대학교,글로벌미디어커뮤니케이션,기타,2,글로벌미디어커뮤니케이션,글로벌미디어커뮤니케이션,DEP_003608,글로벌미디어커뮤니케이션,strict_alias_matched
강원대학교,글로벌비즈니스,기타,2,글로벌비즈니스,글로벌비즈니스,DEP_000089,글로벌비즈니스,strict_alias_matched
강원대학교,글로벌융합,기타,2,글로벌융합,글로벌융합,DEP_000651,글로벌융합,strict_alias_matched
강원대학교,기계의용·메카트로닉스·재료공,공학,1,기계의용·메카트로닉스·재료공,기계의용메카트로닉스재료공,DEP_004612,기계의용·메카트로닉스·재료공,strict_alias_matched
강원대학교,기계의용・메카트로닉스공,공학,2,기계의용·메카트로닉스공,기계의용메카트로닉스공,DEP_003349,기계의용・메카트로닉스공,strict_alias_matched
강원대학교,기계의용공,공학,2,기계의용공,기계의용공,DEP_004345,기계의용공,strict_alias_matched
강원대학교,기계의용공학,공학,2,기계의용공학,기계의용공학,DEP_001708,기계의용공학,strict_alias_matched
강원대학교,나노응용공,기타,2,나노응용공,나노응용공,DEP_004460,나노응용공,strict_alias_matched
강원대학교,농생명산업학,생명식품농림,2,농생명산업학,농생명산업학,DEP_003845,농생명산업학,strict_alias_matched
강원대학교,농업자원경제,경영경제,1,농업자원경제,농업자원경제,DEP_004523,농업자원경제,strict_alias_matched
강원대학교,농업자원경제학,경영경제,2,농업자원경제학,농업자원경제학,DEP_002646,농업자원경제학,strict_alias_matched
강원대학교,독어독문,언어인문,1,독어독문,독어독문,DEP_000088,독어독문,strict_alias_matched
강원대학교,독어독문학,언어인문,2,독어독문학,독어독문학,DEP_000988,독어독문학,strict_alias_matched
강원대학교,동물산업융합,생명식품농림,2,동물산업융합,동물산업융합,DEP_002039,동물산업융합,strict_alias_matched
강원대학교,동물생명공학,생명식품농림,2,동물생명공학,동물생명공학,DEP_000994,동물생명공학,strict_alias_matched
강원대학교,동물응용과,생명식품농림,2,동물응용과,동물응용과,DEP_001891,동물응용과,strict_alias_matched
강원대학교,동물자원과,생명식품농림,2,동물자원과,동물자원과,DEP_000270,동물자원과,strict_alias_matched
강원대학교,디자인,예체능디자인,2,디자인,디자인,DEP_000048,디자인,strict_alias_matched
강원대학교,디지털밀리터리,기타,2,디지털밀리터리,디지털밀리터리,DEP_003201,디지털밀리터리,strict_alias_matched
강원대학교,메카트로닉스공학,공학,2,메카트로닉스공학,메카트로닉스공학,DEP_000379,메카트로닉스공학,strict_alias_matched
강원대학교,목재과학,기타,2,목재과학,목재과학,DEP_003663,목재과학,strict_alias_matched
강원대학교,무용,예체능디자인,2,무용,무용,DEP_000109,무용,strict_alias_matched
강원대학교,문화인류,언어인문,2,문화인류,문화인류,DEP_000377,문화인류,strict_alias_matched
강원대학교,물리,기타,2,물리,물리,DEP_000032,물리,strict_alias_matched
강원대학교,물리교육,교육,2,물리교육,물리교육,DEP_000968,물리교육,strict_alias_matched
강원대학교,미디어커뮤니케이션,기타,2,미디어커뮤니케이션,미디어커뮤니케이션,DEP_000037,미디어커뮤니케이션,strict_alias_matched
강원대학교,미술,예체능디자인,2,미술,미술,DEP_000079,미술,strict_alias_matched
강원대학교,바이오산업공,공학,1,바이오산업공,바이오산업공,DEP_004493,바이오산업공,strict_alias_matched
강원대학교,바이오시스템공,생명식품농림,2,바이오시스템공,바이오시스템공,DEP_000964,바이오시스템공,strict_alias_matched
강원대학교,바이오시스템공학,생명식품농림,2,바이오시스템공학,바이오시스템공학,DEP_004374,바이오시스템공학,strict_alias_matched
강원대학교,바이오시스템기계공학,공학,2,바이오시스템기계공학,바이오시스템기계공학,DEP_002442,바이오시스템기계공학,strict_alias_matched
강원대학교,바이오자원환경학,건축토목환경,2,바이오자원환경학,바이오자원환경학,DEP_002228,바이오자원환경학,strict_alias_matched
강원대학교,반도체물리,공학,2,반도체물리,반도체물리,DEP_000606,반도체물리,strict_alias_matched
강원대학교,배터리융합공,기타,2,배터리융합공,배터리융합공,DEP_003454,배터리융합공,strict_alias_matched
강원대학교,부동산,경영경제,2,부동산,부동산,DEP_000086,부동산,strict_alias_matched
강원대학교,분자생명과,생명식품농림,2,분자생명과,분자생명과,DEP_002400,분자생명과,strict_alias_matched
강원대학교,불어불문,언어인문,1,불어불문,불어불문,DEP_000092,불어불문,strict_alias_matched
강원대학교,불어불문학,언어인문,2,불어불문학,불어불문학,DEP_000637,불어불문학,strict_alias_matched
강원대학교,사,언어인문,1,사,사,DEP_000030,사,strict_alias_matched
강원대학교,사료생산과학,기타,2,사료생산과학,사료생산과학,DEP_004330,사료생산과학,strict_alias_matched
강원대학교,사학,언어인문,2,사학,사학,DEP_000298,사학,strict_alias_matched
강원대학교,사회,기타,2,사회,사회,DEP_000041,사회,strict_alias_matched
강원대학교,산림경영학,경영경제,2,산림경영학,산림경영학,DEP_002332,산림경영학,strict_alias_matched
강원대학교,산림바이오소재공,생명식품농림,1,산림바이오소재공,산림바이오소재공,DEP_004619,산림바이오소재공,strict_alias_matched
강원대학교,산림바이오소재공학,생명식품농림,1,산림바이오소재공학,산림바이오소재공학,DEP_004620,산림바이오소재공학,strict_alias_matched
강원대학교,산림소재공학,생명식품농림,2,산림소재공학,산림소재공학,DEP_003111,산림소재공학,strict_alias_matched
강원대학교,산림자원학,생명식품농림,2,산림자원학,산림자원학,DEP_002291,산림자원학,strict_alias_matched
강원대학교,산림환경보호학,건축토목환경,2,산림환경보호학,산림환경보호학,DEP_002148,산림환경보호학,strict_alias_matched
강원대학교,산업공학,공학,2,산업공학,산업공학,DEP_000543,산업공학,strict_alias_matched
강원대학교,생명건강공,생명식품농림,2,생명건강공,생명건강공,DEP_002643,생명건강공,strict_alias_matched
강원대학교,생명건강공학,생명식품농림,2,생명건강공학,생명건강공학,DEP_004380,생명건강공학,strict_alias_matched
강원대학교,생명과,생명식품농림,2,생명과,생명과,DEP_000021,생명과,strict_alias_matched
강원대학교,생물공,기타,2,생물공,생물공,DEP_000428,생물공,strict_alias_matched
강원대학교,생물공학,기타,2,생물공학,생물공학,DEP_002025,생물공학,strict_alias_matched
강원대학교,생물교육,교육,2,생물교육,생물교육,DEP_000976,생물교육,strict_alias_matched
강원대학교,생물의소재공,기타,2,생물의소재공,생물의소재공,DEP_002694,생물의소재공,strict_alias_matched
강원대학교,생태조경디자인,건축토목환경,2,생태조경디자인,생태조경디자인,DEP_000851,생태조경디자인,strict_alias_matched
강원대학교,생화,생명식품농림,2,생화,생화,DEP_000439,생화,strict_alias_matched
강원대학교,생화학,생명식품농림,2,생화학,생화학,DEP_002328,생화학,strict_alias_matched
강원대학교,수,기타,2,수,수,DEP_000015,수,strict_alias_matched
강원대학교,수의,보건의료,2,수의,수의,DEP_000167,수의,strict_alias_matched
강원대학교,수의예과,보건의료,2,수의예과,수의예과,DEP_000200,수의예과,strict_alias_matched
강원대학교,수학교육과,교육,2,수학교육과,수학교육과,DEP_000017,수학교육과,strict_alias_matched
강원대학교,스마트팜농산업,생명식품농림,2,스마트팜농산업,스마트팜농산업,DEP_001034,스마트팜농산업,strict_alias_matched
강원대학교,스포츠과,예체능디자인,2,스포츠과,스포츠과,DEP_000046,스포츠과,strict_alias_matched
강원대학교,스포츠지도,예체능디자인,1,스포츠지도,스포츠지도,DEP_000152,스포츠지도,strict_alias_matched
강원대학교,시설농업학,생명식품농림,2,시설농업학,시설농업학,DEP_003749,시설농업학,strict_alias_matched
