univ_name_std,dept_canonical_id,dept_name_canonical,campus_id,campus_ambiguous_flag,recruitment_unit_raw,recruitment_unit_std,recruitment_unit_id,selectivity_pct_2024,selectivity_source,score_comparability_tier,recruitment_n,competition_rate,additional_admit_last_rank,source_rows_n,admission_groups,source_conflict_flag,mapping_type,mapping_confidence,mapping_cardinality,shared_admission_score_flag,primary_sample_flag,analysis_sample_tier_ab_flag
전북대학교,DEP_000104,일본,0000025,False,일본학과,일본학과,SRC_0000025_2025_0045_T14_R44,72.5,raw_percentile_70cut,Tier B,9.0,5.0,5.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000108,의류,0000025,False,의류학과,의류학과,SRC_0000025_2025_0045_T14_R34,67.83,raw_percentile_70cut,Tier B,9.0,8.1,11.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000110,지리교육과,0000025,False,지리교육과,지리교육과,SRC_0000025_2025_0045_T14_R27,58.169999999999995,raw_percentile_70cut,Tier B,6.0,3.7999999999999994,11.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
전북대학교,DEP_000171,공공인재,0000025,False,공공인재학부,공공인재학부,SRC_0000025_2025_0045_T14_R0,69.17,raw_percentile_70cut,Tier B,11.0,3.5,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000183,소프트웨어공,0000025,False,소프트웨어공학과,소프트웨어공학과,SRC_0000025_2025_0045_T14_R68,69.5,raw_percentile_70cut,Tier B,7.0,4.4,8.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000185,항공우주공,0000025,False,항공우주공학과,항공우주공학과,SRC_0000025_2025_0045_T14_R82,68.33,raw_percentile_70cut,Tier B,15.0,5.5,6.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000190,기계시스템공,0000025,False,기계시스템공학부,기계시스템공학부,SRC_0000025_2025_0045_T14_R64,71.33,raw_percentile_70cut,Tier B,27.0,4.0,15.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000200,수의예과,0000025,False,수의예과,수의예과,SRC_0000025_2025_0045_T14_R90,96.5,raw_percentile_70cut,Tier B,18.0,7.199999999999999,13.0,1,나군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
전북대학교,DEP_000220,일반사회교육과,0000025,False,일반사회교육과,일반사회교육과,SRC_0000025_2025_0045_T14_R26,74.17,raw_percentile_70cut,Tier B,7.0,5.9,10.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
전북대학교,DEP_000223,치의예과,0000025,False,치의예과,치의예과,SRC_0000025_2025_0045_T14_R57,98.0,raw_percentile_70cut,Tier B,5.0,12.4,9.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
전북대학교,DEP_000253,원예,0000025,False,원예학과,원예학과,SRC_0000025_2025_0045_T14_R11,62.5,raw_percentile_70cut,Tier B,12.0,5.400000000000001,6.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000270,동물자원과,0000025,False,동물자원과학과,동물자원과학과,SRC_0000025_2025_0045_T14_R5,64.67,raw_percentile_70cut,Tier B,12.0,5.2,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000281,지구환경과,0000025,False,지구환경과학과,지구환경과학과,SRC_0000025_2025_0045_T14_R54,63.67,raw_percentile_70cut,Tier B,14.0,4.4,19.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000427,주거환경,0000025,False,주거환경학과,주거환경학과,SRC_0000025_2025_0045_T14_R35,67.83,raw_percentile_70cut,Tier B,9.0,6.0,15.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000445,지역건설공,0000025,False,지역건설공학과,지역건설공학과,SRC_0000025_2025_0045_T14_R14,64.67,raw_percentile_70cut,Tier B,12.0,5.400000000000001,12.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000469,독어교육과,0000025,False,독어교육과,독어교육과,SRC_0000025_2025_0045_T14_R21,64.67,raw_percentile_70cut,Tier B,3.0,4.0,3.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
전북대학교,DEP_000473,스마트팜,0000025,False,스마트팜학과,스마트팜학과,SRC_0000025_2025_0045_T14_R36,71.33,raw_percentile_70cut,Tier B,10.0,5.0,10.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000573,생물환경화,0000025,False,생물환경화학과,생물환경화학과,SRC_0000025_2025_0045_T14_R9,61.83,raw_percentile_70cut,Tier B,15.0,8.3,10.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000587,동물생명공,0000025,False,동물생명공학과,동물생명공학과,SRC_0000025_2025_0045_T14_R4,63.669999999999995,raw_percentile_70cut,Tier B,9.0,6.1,3.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000783,분자생물,0000025,False,분자생물학과,분자생물학과,SRC_0000025_2025_0045_T14_R51,69.0,raw_percentile_70cut,Tier B,15.0,5.3,10.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000840,독일,0000025,False,독일학과,독일학과,SRC_0000025_2025_0045_T14_R39,67.33,raw_percentile_70cut,Tier B,14.0,5.4,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000846,생물산업기계공,0000025,False,생물산업기계공학과,생물산업기계공학과,SRC_0000025_2025_0045_T14_R8,65.67,raw_percentile_70cut,Tier B,10.0,7.0,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000851,생태조경디자인,0000025,False,생태조경디자인학과,생태조경디자인학과,SRC_0000025_2025_0045_T14_R94,62.0,raw_percentile_70cut,Tier B,9.0,6.1,5.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_000929,고고문화인류,0000025,False,고고문화인류학과,고고문화인류학과,SRC_0000025_2025_0045_T14_R37,67.33,raw_percentile_70cut,Tier B,9.0,5.3,2.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_001597,농경제유통,0000025,False,농경제유통학부 ( 농업경제학 ) | 농경제유통학부 ( 식품유통학 ),농경제유통학부 ( 농업경제학 ) | 농경제유통학부 ( 식품유통학 ),SRC_0000025_2025_0045_T14_R1 | SRC_0000025_2025_0045_T14_R2,70.88142857142857,raw_percentile_70cut,Tier B,14.0,5.171428571428572,3.2857142857142856,2,가군 일반전형,False,alias_1to1,0.95,many_admission_to_one_grade,False,False,True
전북대학교,DEP_001697,산림환경과,0000025,False,산림환경과학과,산림환경과학과,SRC_0000025_2025_0045_T14_R7,68.17,raw_percentile_70cut,Tier B,13.0,5.5,11.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_001825,컴퓨터인공지능,0000025,False,컴퓨터인공지능학부,컴퓨터인공지능학부,SRC_0000025_2025_0045_T14_R78,76.17,raw_percentile_70cut,Tier B,50.0,3.5,22.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_001898,산업정보시스템공,0000025,False,산업정보시스템공학과,산업정보시스템공학과,SRC_0000025_2025_0045_T14_R67,67.83,raw_percentile_70cut,Tier B,12.0,4.5,9.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_002082,반도체과학기술,0000025,False,반도체과학기술학과,반도체과학기술학과,SRC_0000025_2025_0045_T14_R50,66.33,raw_percentile_70cut,Tier B,28.0,4.9,44.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_002320,농생물,0000025,False,농생물학과,농생물학과,SRC_0000025_2025_0045_T14_R3,63.67,raw_percentile_70cut,Tier B,11.0,5.5,14.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_002330,작물생명과,0000025,False,작물생명과학과,작물생명과학과,SRC_0000025_2025_0045_T14_R12,72.5,raw_percentile_70cut,Tier B,11.0,7.4,11.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_002458,목재응용과,0000025,False,목재응용과학과,목재응용과학과,SRC_0000025_2025_0045_T14_R6,62.33,raw_percentile_70cut,Tier B,8.0,8.3,5.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_002901,과학,0000025,False,과학학과,과학학과,SRC_0000025_2025_0045_T14_R48,69.5,raw_percentile_70cut,Tier B,8.0,6.0,5.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_003150,양자시스템공,0000025,False,양자시스템공학과,양자시스템공학과,SRC_0000025_2025_0045_T14_R72,69.67,raw_percentile_70cut,Tier B,7.0,6.7,8.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_003173,한약자원,0000025,False,한약자원학과,한약자원학과,SRC_0000025_2025_0045_T14_R95,61.5,raw_percentile_70cut,Tier B,14.0,6.7,6.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
전북대학교,DEP_003751,유기소재섬유공,0000025,False,유기소재섬유공학과,유기소재섬유공학과,SRC_0000025_2025_0045_T14_R73,73.5,raw_percentile_70cut,Tier B,14.0,6.8,5.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000002,사회복지,0000175,False,사회복지학부,사회복지학부,SRC_0000175_2025_0007_T7_R35,90.6,raw_percentile_70cut,Tier B,21.0,4.6,11.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000007,영어영문,0000175,False,영어영문학과,영어영문학과,SRC_0000175_2025_0007_T7_R0,89.7,raw_percentile_70cut,Tier B,44.0,3.8,15.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000008,유아교육과,0000175,False,유아교육과,유아교육과,SRC_0000175_2025_0007_T7_R12,89.8,raw_percentile_70cut,Tier B,10.0,5.5,9.0,1,가군,False,exact_1to1,1.0,one_to_one,False,False,True
중앙대학교,DEP_000009,건축,0000175,False,건축학부,건축학부,SRC_0000175_2025_0007_T7_R41,91.12999999999998,raw_percentile_70cut,Tier B,30.0,5.7,13.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000010,기계공,0000175,False,기계공학부,기계공학부,SRC_0000175_2025_0007_T7_R10,91.72,raw_percentile_70cut,Tier B,65.0,4.6,15.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000012,국어국문,0000175,False,국어국문학과,국어국문학과,SRC_0000175_2025_0007_T7_R27,90.76,raw_percentile_70cut,Tier B,17.0,3.6,9.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000013,경제,0000175,False,경제학부,경제학부,SRC_0000175_2025_0007_T7_R47,91.68,raw_percentile_70cut,Tier B,55.0,4.9,48.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000014,화,0000175,False,화학과,화학과,SRC_0000175_2025_0007_T7_R7,92.08,raw_percentile_70cut,Tier B,15.0,5.2,8.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000015,수,0000175,False,수학과,수학과,SRC_0000175_2025_0007_T7_R8,91.85,raw_percentile_70cut,Tier B,17.0,5.1,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000019,영어교육과,0000175,False,영어교육과,영어교육과,SRC_0000175_2025_0007_T7_R45,90.86000000000001,raw_percentile_70cut,Tier B,23.0,3.7,8.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
중앙대학교,DEP_000021,생명과,0000175,False,생명과학과,생명과학과,SRC_0000175_2025_0007_T7_R38,92.15,raw_percentile_70cut,Tier B,19.0,4.3,19.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000027,교육,0000175,False,교육학과,교육학과,SRC_0000175_2025_0007_T7_R44,91.17,raw_percentile_70cut,Tier B,10.0,6.3,4.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000029,화학공,0000175,False,화학공학과,화학공학과,SRC_0000175_2025_0007_T7_R9,92.6,raw_percentile_70cut,Tier B,35.0,4.2,19.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000031,약,0000175,False,약학부,약학부,SRC_0000175_2025_0007_T7_R14,97.49,raw_percentile_70cut,Tier B,50.0,5.4,71.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000032,물리,0000175,False,물리학과,물리학과,SRC_0000175_2025_0007_T7_R37,91.9,raw_percentile_70cut,Tier B,13.0,4.8,8.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000034,철,0000175,False,철학과,철학과,SRC_0000175_2025_0007_T7_R1,89.92,raw_percentile_70cut,Tier B,13.0,4.6,5.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000036,소프트웨어,0000175,False,소프트웨어학부,소프트웨어학부,SRC_0000175_2025_0007_T7_R58,93.55,raw_percentile_70cut,Tier B,82.0,25.799999999999997,856.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000037,미디어커뮤니케이션,0000175,False,미디어커뮤니케이션학부,미디어커뮤니케이션학부,SRC_0000175_2025_0007_T7_R5,90.9,raw_percentile_70cut,Tier B,30.0,3.6,8.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000041,사회,0000175,False,사회학과,사회학과,SRC_0000175_2025_0007_T7_R36,91.24,raw_percentile_70cut,Tier B,20.0,4.8,18.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000047,체육교육과,0000175,False,체육교육과,체육교육과,SRC_0000175_2025_0007_T7_R46,89.12000000000002,raw_percentile_70cut,Tier B,15.0,4.9,12.0,1,나군,False,exact_1to1,1.0,one_to_one,False,False,True
중앙대학교,DEP_000052,심리,0000175,False,심리학과,심리학과,SRC_0000175_2025_0007_T7_R34,90.8,raw_percentile_70cut,Tier B,20.0,4.0,17.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000053,문헌정보,0000175,False,문헌정보학과,문헌정보학과,SRC_0000175_2025_0007_T7_R4,90.87,raw_percentile_70cut,Tier B,14.0,4.9,4.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000077,광고홍보,0000175,False,광고홍보학과,광고홍보학과,SRC_0000175_2025_0007_T7_R49,91.65,raw_percentile_70cut,Tier B,19.0,6.6,8.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000171,공공인재,0000175,False,공공인재학부,공공인재학부,SRC_0000175_2025_0007_T7_R3,91.5,raw_percentile_70cut,Tier B,52.0,4.0,10.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000225,전자전기공,0000175,False,전자전기공학부,전자전기공학부,SRC_0000175_2025_0007_T7_R57,93.2,raw_percentile_70cut,Tier B,93.0,28.4,748.0,1,다군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000247,역사,0000175,False,역사학과,역사학과,SRC_0000175_2025_0007_T7_R2,91.03,raw_percentile_70cut,Tier B,13.0,4.5,5.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000259,응용통계,0000175,False,응용통계학과,응용통계학과,SRC_0000175_2025_0007_T7_R48,92.47,raw_percentile_70cut,Tier B,18.0,4.6,5.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000318,국제물류,0000175,False,국제물류학과,국제물류학과,SRC_0000175_2025_0007_T7_R50,91.72,raw_percentile_70cut,Tier B,19.0,5.1,8.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000425,AI,0000175,False,AI 학과,AI 학과,SRC_0000175_2025_0007_T7_R11,92.94,raw_percentile_70cut,Tier B,20.0,5.4,11.0,1,가군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000686,에너지시스템공,0000175,False,에너지시스템공학부,에너지시스템공학부,SRC_0000175_2025_0007_T7_R42,92.23,raw_percentile_70cut,Tier B,38.0,4.9,30.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
중앙대학교,DEP_000692,융합공,0000175,False,융합공학부,융합공학부,SRC_0000175_2025_0007_T7_R43,92.26,raw_percentile_70cut,Tier B,39.0,4.3,54.0,1,나군,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000001,경영,0000029,False,경영학부,경영학부,SRC_0000029_2025_0039_T7_R13,77.68,raw_percentile_70cut,Tier B,61.0,4.1,46.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000002,사회복지,0000029,False,사회복지학과,사회복지학과,SRC_0000029_2025_0039_T7_R72,70.25,raw_percentile_70cut,Tier B,6.0,6.8,5.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000003,간호,0000029,False,간호학과,간호학과,SRC_0000029_2025_0039_T7_R40,80.0,raw_percentile_70cut,Tier B,22.0,3.5,22.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000005,식품영양,0000029,False,식품영양학과,식품영양학과,SRC_0000029_2025_0039_T7_R107,71.6,raw_percentile_70cut,Tier B,6.0,6.0,10.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000006,행정,0000029,False,행정학부,행정학부,SRC_0000029_2025_0039_T7_R73,77.9,raw_percentile_70cut,Tier B,14.0,5.6,27.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000007,영어영문,0000029,False,영어영문학과,영어영문학과,SRC_0000029_2025_0039_T7_R1,70.75,raw_percentile_70cut,Tier B,20.0,5.2,23.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000009,건축,0000029,False,건축학과,건축학과,SRC_0000029_2025_0039_T7_R79,75.88,raw_percentile_70cut,Tier B,6.0,7.5,6.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000010,기계공,0000029,False,기계공학부,기계공학부,SRC_0000029_2025_0039_T7_R83,77.85,raw_percentile_70cut,Tier B,26.0,3.7,14.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000011,전자공,0000029,False,전자공학과,전자공학과,SRC_0000029_2025_0039_T7_R88,84.33,raw_percentile_70cut,Tier B,12.0,4.0,10.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000012,국어국문,0000029,False,국어국문학과,국어국문학과,SRC_0000029_2025_0039_T7_R0,69.25,raw_percentile_70cut,Tier B,11.0,4.9,18.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000013,경제,0000029,False,경제학과,경제학과,SRC_0000029_2025_0039_T7_R12,77.5,raw_percentile_70cut,Tier B,17.0,4.0,19.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000014,화,0000029,False,화학과,화학과,SRC_0000029_2025_0039_T7_R20,71.9,raw_percentile_70cut,Tier B,27.0,5.8,20.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000015,수,0000029,False,수학과,수학과,SRC_0000029_2025_0039_T7_R16,71.5,raw_percentile_70cut,Tier B,21.0,4.6,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000017,수학교육과,0000029,False,수학교육과,수학교육과,SRC_0000029_2025_0039_T7_R100,70.38,raw_percentile_70cut,Tier B,12.0,2.9,7.0,1,나군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
충남대학교,DEP_000018,신소재공,0000029,False,신소재공학과,신소재공학과,SRC_0000029_2025_0039_T7_R91,76.1,raw_percentile_70cut,Tier B,20.0,4.4,19.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000019,영어교육과,0000029,False,영어교육과,영어교육과,SRC_0000029_2025_0039_T7_R98,69.88,raw_percentile_70cut,Tier B,10.0,4.3,1.0,1,나군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
충남대학교,DEP_000024,전기공,0000029,False,전기공학과,전기공학과,SRC_0000029_2025_0039_T7_R87,80.0,raw_percentile_70cut,Tier B,10.0,3.8,4.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000026,국어교육과,0000029,False,국어교육과,국어교육과,SRC_0000029_2025_0039_T7_R97,68.55,raw_percentile_70cut,Tier B,10.0,3.8,4.0,1,나군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
충남대학교,DEP_000027,교육,0000029,False,교육학과,교육학과,SRC_0000029_2025_0039_T7_R99,73.05,raw_percentile_70cut,Tier B,14.0,3.9,6.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000030,사,0000029,False,사학과,사학과,SRC_0000029_2025_0039_T7_R9,73.9,raw_percentile_70cut,Tier B,4.0,6.8,2.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000031,약,0000029,False,약학과,약학과,SRC_0000029_2025_0039_T7_R96,92.0,raw_percentile_70cut,Tier B,6.0,11.199999999999998,4.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000032,물리,0000029,False,물리학과,물리학과,SRC_0000029_2025_0039_T7_R18,69.5,raw_percentile_70cut,Tier B,15.0,4.9,18.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000034,철,0000029,False,철학과,철학과,SRC_0000029_2025_0039_T7_R11,72.48,raw_percentile_70cut,Tier B,8.0,7.0,13.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000038,정치외교,0000029,False,정치외교학과,정치외교학과,SRC_0000029_2025_0039_T7_R75,73.9,raw_percentile_70cut,Tier B,8.0,5.9,14.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000041,사회,0000029,False,사회학과,사회학과,SRC_0000029_2025_0039_T7_R68,73.0,raw_percentile_70cut,Tier B,3.0,6.3,3.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000043,중어중문,0000029,False,중어중문학과,중어중문학과,SRC_0000029_2025_0039_T7_R4,74.33,raw_percentile_70cut,Tier B,10.0,5.9,7.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000044,환경공,0000029,False,환경공학과,환경공학과,SRC_0000029_2025_0039_T7_R82,72.1,raw_percentile_70cut,Tier B,10.0,5.8,2.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000046,스포츠과,0000029,False,스포츠과학과,스포츠과학과,SRC_0000029_2025_0039_T7_R25,70.9,raw_percentile_70cut,Tier B,23.0,4.0,17.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000047,체육교육과,0000029,False,체육교육과,체육교육과,SRC_0000029_2025_0039_T7_R37,70.75,raw_percentile_70cut,Tier B,17.0,3.2,3.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
충남대학교,DEP_000049,토목공,0000029,False,토목공학과,토목공학과,SRC_0000029_2025_0039_T7_R81,75.75,raw_percentile_70cut,Tier B,11.0,4.6,11.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000052,심리,0000029,False,심리학과,심리학과,SRC_0000029_2025_0039_T7_R70,73.13,raw_percentile_70cut,Tier B,6.0,5.8,6.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000053,문헌정보,0000029,False,문헌정보학과,문헌정보학과,SRC_0000029_2025_0039_T7_R69,79.13,raw_percentile_70cut,Tier B,6.0,5.8,5.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000054,인공지능,0000029,False,인공지능학과,인공지능학과,SRC_0000029_2025_0039_T7_R92,71.7,raw_percentile_70cut,Tier B,9.0,3.7000000000000006,7.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000055,의예과,0000029,False,의예과,의예과,SRC_0000029_2025_0039_T7_R38,96.25,raw_percentile_70cut,Tier B,15.0,9.8,29.0,1,가군 일반전형,False,exact_1to1,1.0,one_to_one,False,False,True
충남대학교,DEP_000062,국제,0000029,False,국제학부,국제학부,SRC_0000029_2025_0039_T7_R15,70.95,raw_percentile_70cut,Tier B,3.0,7.3,1.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000073,일어일문,0000029,False,일어일문학과,일어일문학과,SRC_0000029_2025_0039_T7_R5,70.1,raw_percentile_70cut,Tier B,5.0,6.6,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000076,무역,0000029,False,무역학과,무역학과,SRC_0000029_2025_0039_T7_R14,75.1,raw_percentile_70cut,Tier B,13.0,4.2,7.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000080,식품공,0000029,False,식품공학과,식품공학과,SRC_0000029_2025_0039_T7_R34,70.88,raw_percentile_70cut,Tier B,6.0,6.7,9.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000088,독어독문,0000029,False,독어독문학과,독어독문학과,SRC_0000029_2025_0039_T7_R2,73.7,raw_percentile_70cut,Tier B,9.0,5.4,8.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000092,불어불문,0000029,False,불어불문학과,불어불문학과,SRC_0000029_2025_0039_T7_R3,73.95,raw_percentile_70cut,Tier B,6.0,7.5,6.0,1,가군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000108,의류,0000029,False,의류학과,의류학과,SRC_0000029_2025_0039_T7_R106,69.75,raw_percentile_70cut,Tier B,10.0,5.2,12.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000145,메카트로닉스공,0000029,False,메카트로닉스공학과,메카트로닉스공학과,SRC_0000029_2025_0039_T7_R84,73.33,raw_percentile_70cut,Tier B,10.0,4.3,8.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
충남대학교,DEP_000172,에너지공,0000029,False,에너지공학과,에너지공학과,SRC_0000029_2025_0039_T7_R95,74.18,raw_percentile_70cut,Tier B,40.0,4.7,32.0,1,나군 일반전형,False,alias_1to1,0.95,one_to_one,False,False,True
