raw_dept_name,alias_key_strict,alias_key_loose,dept_canonical_id,dept_name_canonical,strict_canonical_n,loose_canonical_n,alias_collision_flag,loose_collision_flag,auto_match_allowed
국제통상전공,국제통상전공,국제통상,DEP_000078,국제통상,1,1,False,False,True
국제통상학과,국제통상학과,국제통상,DEP_000078,국제통상,1,1,False,False,True
국제통상학부,국제통상학부,국제통상,DEP_000078,국제통상,1,1,False,False,True
미술,미술,미술,DEP_000079,미술,1,1,False,False,True
미술학과,미술학과,미술,DEP_000079,미술,1,1,False,False,True
"미술학과(한국화전공, 서양화전공, 조소전공, 조형예술이론전공)","미술학과(한국화전공,서양화전공,조소전공,조형예술이론전공)",미술,DEP_000079,미술,1,1,False,False,True
미술학부,미술학부,미술,DEP_000079,미술,1,1,False,False,True
미술학부(서양화전공),미술학부(서양화전공),미술,DEP_000079,미술,1,1,False,False,True
미술학부(조소전공),미술학부(조소전공),미술,DEP_000079,미술,1,1,False,False,True
미술학부(한국화전공),미술학부(한국화전공),미술,DEP_000079,미술,1,1,False,False,True
식품공,식품공,식품공,DEP_000080,식품공,1,1,False,False,True
식품공학과,식품공학과,식품공,DEP_000080,식품공,1,1,False,False,True
식품공학부,식품공학부,식품공,DEP_000080,식품공,1,1,False,False,True
식품공학부(식품공학전공),식품공학부(식품공학전공),식품공,DEP_000080,식품공,1,1,False,False,True
식품공학부(식품영양전공),식품공학부(식품영양전공),식품공,DEP_000080,식품공,1,1,False,False,True
데이터사이언스,데이터사이언스,데이터사이언스,DEP_000081,데이터사이언스,1,1,False,False,True
데이터사이언스전공,데이터사이언스전공,데이터사이언스,DEP_000081,데이터사이언스,1,1,False,False,True
데이터사이언스학과,데이터사이언스학과,데이터사이언스,DEP_000081,데이터사이언스,1,1,False,False,True
데이터사이언스학부,데이터사이언스학부,데이터사이언스,DEP_000081,데이터사이언스,1,1,False,False,True
윤리교육과,윤리교육과,윤리교육과,DEP_000082,윤리교육과,1,1,False,False,True
윤리교육과(심화과정),윤리교육과(심화과정),윤리교육과,DEP_000082,윤리교육과,1,1,False,False,True
윤리교육과(심화전공),윤리교육과(심화전공),윤리교육과,DEP_000082,윤리교육과,1,1,False,False,True
글로벌경영,글로벌경영,글로벌경영,DEP_000083,글로벌경영,1,1,False,False,True
글로벌경영전공,글로벌경영전공,글로벌경영,DEP_000083,글로벌경영,1,1,False,False,True
글로벌경영학과,글로벌경영학과,글로벌경영,DEP_000083,글로벌경영,1,1,False,False,True
글로벌경영학부,글로벌경영학부,글로벌경영,DEP_000083,글로벌경영,1,1,False,False,True
방사선,방사선,방사선,DEP_000084,방사선,1,1,False,False,True
방사선학과,방사선학과,방사선,DEP_000084,방사선,1,1,False,False,True
경찰,경찰,경찰,DEP_000085,경찰,1,1,False,False,True
경찰학과,경찰학과,경찰,DEP_000085,경찰,1,1,False,False,True
경찰학부,경찰학부,경찰,DEP_000085,경찰,1,1,False,False,True
경찰학부(경찰행정학전공),경찰학부(경찰행정학전공),경찰,DEP_000085,경찰,1,1,False,False,True
경찰학부(자치경찰학전공),경찰학부(자치경찰학전공),경찰,DEP_000085,경찰,1,1,False,False,True
부동산,부동산,부동산,DEP_000086,부동산,1,1,False,False,True
부동산전공,부동산전공,부동산,DEP_000086,부동산,1,1,False,False,True
부동산학과,부동산학과,부동산,DEP_000086,부동산,1,1,False,False,True
통계,통계,통계,DEP_000087,통계,1,1,False,False,True
통계학과,통계학과,통계,DEP_000087,통계,1,1,False,False,True
독어독문,독어독문,독어독문,DEP_000088,독어독문,1,1,False,False,True
독어독문학과,독어독문학과,독어독문,DEP_000088,독어독문,1,1,False,False,True
글로벌비즈니스,글로벌비즈니스,글로벌비즈니스,DEP_000089,글로벌비즈니스,1,1,False,False,True
글로벌비즈니스전공,글로벌비즈니스전공,글로벌비즈니스,DEP_000089,글로벌비즈니스,1,1,False,False,True
글로벌비즈니스학과,글로벌비즈니스학과,글로벌비즈니스,DEP_000089,글로벌비즈니스,1,1,False,False,True
글로벌비즈니스학부,글로벌비즈니스학부,글로벌비즈니스,DEP_000089,글로벌비즈니스,1,1,False,False,True
소방방재,소방방재,소방방재,DEP_000090,소방방재,1,1,False,False,True
소방방재전공,소방방재전공,소방방재,DEP_000090,소방방재,1,1,False,False,True
소방방재학과,소방방재학과,소방방재,DEP_000090,소방방재,1,1,False,False,True
소방방재학부,소방방재학부,소방방재,DEP_000090,소방방재,1,1,False,False,True
군사,군사,군사,DEP_000091,군사,1,1,False,False,True
군사학과,군사학과,군사,DEP_000091,군사,1,1,False,False,True
불어불문,불어불문,불어불문,DEP_000092,불어불문,1,1,False,False,True
불어불문학과,불어불문학과,불어불문,DEP_000092,불어불문,1,1,False,False,True
중국,중국,중국,DEP_000093,중국,1,1,False,False,True
중국전공,중국전공,중국,DEP_000093,중국,1,1,False,False,True
중국학과,중국학과,중국,DEP_000093,중국,1,1,False,False,True
중국학부,중국학부,중국,DEP_000093,중국,1,1,False,False,True
중국학부(중국어전공),중국학부(중국어전공),중국,DEP_000093,중국,1,1,False,False,True
중국학부(중국지역통상전공),중국학부(중국지역통상전공),중국,DEP_000093,중국,1,1,False,False,True
도시공,도시공,도시공,DEP_000094,도시공,1,1,False,False,True
도시공학과,도시공학과,도시공,DEP_000094,도시공,1,1,False,False,True
도시공학부,도시공학부,도시공,DEP_000094,도시공,1,1,False,False,True
식품생명공,식품생명공,식품생명공,DEP_000095,식품생명공,1,1,False,False,True
식품생명공학과,식품생명공학과,식품생명공,DEP_000095,식품생명공,1,1,False,False,True
반도체공,반도체공,반도체공,DEP_000096,반도체공,1,1,False,False,True
반도체공학과,반도체공학과,반도체공,DEP_000096,반도체공,1,1,False,False,True
반도체공학부,반도체공학부,반도체공,DEP_000096,반도체공,1,1,False,False,True
반도체공학부(나노반도체공학전공),반도체공학부(나노반도체공학전공),반도체공,DEP_000096,반도체공,1,1,False,False,True
반도체공학부(반도체・디스플레이전공),반도체공학부(반도체·디스플레이전공),반도체공,DEP_000096,반도체공,1,1,False,False,True
반도체공학부(반도체설계전공),반도체공학부(반도체설계전공),반도체공,DEP_000096,반도체공,1,1,False,False,True
생명공,생명공,생명공,DEP_000097,생명공,1,1,False,False,True
생명공학과,생명공학과,생명공,DEP_000097,생명공,1,1,False,False,True
생명공학부,생명공학부,생명공,DEP_000097,생명공,1,1,False,False,True
생명공학부(생명자원소재공학전공),생명공학부(생명자원소재공학전공),생명공,DEP_000097,생명공,1,1,False,False,True
생명공학부(환경생명공학전공),생명공학부(환경생명공학전공),생명공,DEP_000097,생명공,1,1,False,False,True
보건행정,보건행정,보건행정,DEP_000098,보건행정,1,1,False,False,True
보건행정학과,보건행정학과,보건행정,DEP_000098,보건행정,1,1,False,False,True
보건행정학부,보건행정학부,보건행정,DEP_000098,보건행정,1,1,False,False,True
산업공,산업공,산업공,DEP_000099,산업공,1,1,False,False,True
산업공학과,산업공학과,산업공,DEP_000099,산업공,1,1,False,False,True
산업공학과(ITM전공),산업공학과(itm전공),산업공,DEP_000099,산업공,1,1,False,False,True
산업공학과(산업정보시스템전공),산업공학과(산업정보시스템전공),산업공,DEP_000099,산업공,1,1,False,False,True
경영정보,경영정보,경영정보,DEP_000100,경영정보,1,1,False,False,True
경영정보전공,경영정보전공,경영정보,DEP_000100,경영정보,1,1,False,False,True
경영정보학과,경영정보학과,경영정보,DEP_000100,경영정보,1,1,False,False,True
경영정보학부,경영정보학부,경영정보,DEP_000100,경영정보,1,1,False,False,True
조경,조경,조경,DEP_000101,조경,1,1,False,False,True
조경전공,조경전공,조경,DEP_000101,조경,1,1,False,False,True
조경학과,조경학과,조경,DEP_000101,조경,1,1,False,False,True
문화콘텐츠,문화콘텐츠,문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠전공,문화콘텐츠전공,문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학과,문화콘텐츠학과,문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학과(인문과학대학),문화콘텐츠학과(인문과학대학),문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학부,문화콘텐츠학부,문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학부(가구・도자디자인전공),문화콘텐츠학부(가구·도자디자인전공),문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학부(시각문화큐레이터전공),문화콘텐츠학부(시각문화큐레이터전공),문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
문화콘텐츠학부(현대조형미디어전공),문화콘텐츠학부(현대조형미디어전공),문화콘텐츠,DEP_000102,문화콘텐츠,1,1,False,False,True
기계공학,기계공학,기계공학,DEP_000103,기계공학,1,1,False,False,True
기계공학전공,기계공학전공,기계공학,DEP_000103,기계공학,1,1,False,False,True
일본,일본,일본,DEP_000104,일본,1,1,False,False,True
일본전공,일본전공,일본,DEP_000104,일본,1,1,False,False,True
일본학과,일본학과,일본,DEP_000104,일본,1,1,False,False,True
성악과,성악과,성악과,DEP_000105,성악과,1,1,False,False,True
건설환경공,건설환경공,건설환경공,DEP_000106,건설환경공,1,1,False,False,True
건설환경공학과,건설환경공학과,건설환경공,DEP_000106,건설환경공,1,1,False,False,True
건설환경공학부,건설환경공학부,건설환경공,DEP_000106,건설환경공,1,1,False,False,True
사회복지상담,사회복지상담,사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
사회복지상담학과,사회복지상담학과,사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
사회복지상담학과(3년과정),사회복지상담학과(3년과정),사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
사회복지상담학부,사회복지상담학부,사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
사회복지상담학부(사회복지전공),사회복지상담학부(사회복지전공),사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
사회복지상담학부(상담심리전공),사회복지상담학부(상담심리전공),사회복지상담,DEP_000107,사회복지상담,1,1,False,False,True
의류,의류,의류,DEP_000108,의류,1,1,False,False,True
의류학과,의류학과,의류,DEP_000108,의류,1,1,False,False,True
의류학부,의류학부,의류,DEP_000108,의류,1,1,False,False,True
의류학부(의류학전공),의류학부(의류학전공),의류,DEP_000108,의류,1,1,False,False,True
무용,무용,무용,DEP_000109,무용,1,1,False,False,True
무용전공,무용전공,무용,DEP_000109,무용,1,1,False,False,True
무용학과,무용학과,무용,DEP_000109,무용,1,1,False,False,True
무용학부,무용학부,무용,DEP_000109,무용,1,1,False,False,True
무용학부(발레),무용학부(발레),무용,DEP_000109,무용,1,1,False,False,True
무용학부(한국무용),무용학부(한국무용),무용,DEP_000109,무용,1,1,False,False,True
무용학부(현대무용),무용학부(현대무용),무용,DEP_000109,무용,1,1,False,False,True
지리교육과,지리교육과,지리교육과,DEP_000110,지리교육과,1,1,False,False,True
언어치료,언어치료,언어치료,DEP_000111,언어치료,1,1,False,False,True
언어치료전공,언어치료전공,언어치료,DEP_000111,언어치료,1,1,False,False,True
언어치료학과,언어치료학과,언어치료,DEP_000111,언어치료,1,1,False,False,True
태권도,태권도,태권도,DEP_000112,태권도,1,1,False,False,True
태권도학과,태권도학과,태권도,DEP_000112,태권도,1,1,False,False,True
문예창작,문예창작,문예창작,DEP_000113,문예창작,1,1,False,False,True
문예창작학과,문예창작학과,문예창작,DEP_000113,문예창작,1,1,False,False,True
생활체육,생활체육,생활체육,DEP_000114,생활체육,1,1,False,False,True
생활체육전공,생활체육전공,생활체육,DEP_000114,생활체육,1,1,False,False,True
생활체육학과,생활체육학과,생활체육,DEP_000114,생활체육,1,1,False,False,True
행정학,행정학,행정학,DEP_000115,행정학,1,1,False,False,True
행정학전공,행정학전공,행정학,DEP_000115,행정학,1,1,False,False,True
호텔경영,호텔경영,호텔경영,DEP_000116,호텔경영,1,1,False,False,True
호텔경영전공,호텔경영전공,호텔경영,DEP_000116,호텔경영,1,1,False,False,True
호텔경영학과,호텔경영학과,호텔경영,DEP_000116,호텔경영,1,1,False,False,True
