dataset,raw_value,standard_value,basis,confidence,approval_status
D01,조선대학교교육대학원,조선대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교디자인대학원,조선대학교디자인대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교 보건대학원,조선대학교보건대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교 임상약학대학원,조선대학교임상약학대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교정책대학원,조선대학교정책대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교 의학전문대학원,조선대학교의학전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교 치의학전문대학원,조선대학교치의학전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,조선대학교 산업기술창업대학원,조선대학교산업기술창업대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교,중부대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교일반대학원,중부대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교 일반대학원,중부대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교 교육대학원,중부대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교원격대학원,중부대학교원격대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중부대학교 휴먼텍대학원,중부대학교휴먼텍대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교,중앙대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 대학원,중앙대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 건설대학원,중앙대학교건설대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 교육대학원,중앙대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 국제대학원,중앙대학교국제대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 사회개발대학원,중앙대학교사회개발대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 사회복지대학원,중앙대학교사회복지대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 신문방송대학원,중앙대학교신문방송대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 예술대학원,중앙대학교예술대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 행정대학원,중앙대학교행정대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 첨단영상대학원,중앙대학교첨단영상대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 경영전문대학원,중앙대학교경영전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 법학전문대학원,중앙대학교법학전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 국악교육대학원,중앙대학교국악교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 창업경영대학원,중앙대학교창업경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 글로벌인적자원개발대학원,중앙대학교글로벌인적자원개발대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 산업창업경영대학원,중앙대학교산업창업경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 커뮤니케이션대학원,중앙대학교커뮤니케이션대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 건강간호대학원,중앙대학교건강간호대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 심리서비스대학원,중앙대학교심리서비스대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 보안대학원,중앙대학교보안대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙대학교 첨단광고PR대학원,중앙대학교첨단광고pr대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙승가대학교,중앙승가대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,중앙승가대학교대학원,중앙승가대학교대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교,백석대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 일반대학원,백석대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 교육대학원,백석대학교교육대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 문화예술대학원,백석대학교문화예술대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 신학대학원,백석대학교신학대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 상담대학원,백석대학교상담대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 보건복지대학원,백석대학교보건복지대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 기독교전문대학원,백석대학교기독교전문대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,백석대학교 실천신학대학원,백석대학교실천신학대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교,청주대학교,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교일반대학원,청주대학교일반대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교산업경영대학원,청주대학교산업경영대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교 예술대학원,청주대학교예술대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교 사회복지행정대학원,청주대학교사회복지행정대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교 보건의료대학원,청주대학교보건의료대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
D01,청주대학교 융합신기술대학원,청주대학교융합신기술대학원,"NFKC, whitespace/punctuation fold, remove parenthetical campus, remove national prefix",high,rule_approved
